,time,prs_bpa,prs_thr_up,fup_mes,prs_sp_bpa,prs_thr_up_sp,prs_tur_down,soi_main1_chk_tu[5],soi_main1_chk_tu[1],soi_main1_chk_tu[2],prs_eg_mes[0],prs_eg[0],poil,soi_main1_chk_tu[3],prs_cmpr_up,soi_main1_chk_tu[4],map,prs_cmpr_down,egbp_mes[0],prs_bpa_dif,pfu_l_mes,map_mes,pfu_mes,prs_up_cmp_prot[0],amp_mes,fup,n,soi_main1,prs_thr_down,soi_main1_tu,soi_main1_chk_tu[0],soi_main1_bas,fup_sp
prs_eg_mes[0],-0.5971671910407013,-0.10490606261217225,-0.10367384010762286,0.9153800582230976,-0.10490606261217225,-0.10490606261217225,-0.10352572807270631,0.16418611694234403,0.1158904596148701,0.00813533686354024,1.0,1.0,-0.05669100465922426,0.06049388036687738,-0.12106858118818911,0.06819318696283835,-0.14430028406072484,-0.13825544720256988,0.9766092853343746,0.13674549486976995,-0.19556738099238904,0.9805381836835416,0.9161753304142143,-0.13741946324572088,-0.1369013768200687,0.9340991236554163,0.026342419797425548,0.10243002655831582,-0.12520287777580572,0.10355543035348873,0.23554773641712953,0.22307572728589592,0.9348731070612237
prs_eg[0],-0.5971671910407013,-0.10490606261217225,-0.10367384010762286,0.9153800582230976,-0.10490606261217225,-0.10490606261217225,-0.10352572807270631,0.16418611694234403,0.1158904596148701,0.00813533686354024,1.0,1.0,-0.05669100465922426,0.06049388036687738,-0.12106858118818911,0.06819318696283835,-0.14430028406072484,-0.13825544720256988,0.9766092853343746,0.13674549486976995,-0.19556738099238904,0.9805381836835416,0.9161753304142143,-0.13741946324572088,-0.1369013768200687,0.9340991236554163,0.026342419797425548,0.10243002655831582,-0.12520287777580572,0.10355543035348873,0.23554773641712953,0.22307572728589592,0.9348731070612237
poil,0.038446061522083255,-0.009877180281253355,-0.010676999176857618,-0.05722329063546049,-0.009877180281253355,-0.009877180281253355,-0.009321044875862784,-0.0032597035809222787,-0.0004126715156846476,-0.004119150546251715,-0.05669100465922426,-0.05669100465922426,1.0,-0.0013691807303128013,-0.0023038667339994193,0.007858420621482379,0.012621814460918247,-0.0007687599844552359,-0.056369931662328954,0.0024292145803616757,0.032906724817594095,-0.059701101544719935,-0.05882791930304652,-0.0015023170657593107,0.004557261368633557,-0.05789320763183839,0.010549944993684286,0.007793720092315963,-0.020094237752396153,0.008001158958025223,0.00604032992531834,0.0016594757428542606,-0.05903395409802796
soi_main1_chk_tu[3],-0.04254148103670046,-0.009859638527904181,-0.01082896355404237,0.16766186172349054,-0.009859638527904181,-0.009859638527904181,-0.009817524029133877,-0.17947732892961665,-0.3711375679466113,0.46968317342874283,0.06049388036687738,0.06049388036687738,-0.0013691807303128013,1.0,-0.011208862715945383,0.4272061098041222,-0.017114247464362044,-0.01927810259033939,0.1504228229847911,0.018349943994069366,-0.03092602814348117,0.08600946563981221,0.09397605508411958,-0.018854017228153174,-0.01528084879586553,0.11508358622773135,0.11136658595994366,0.14732063026525505,-0.015816712318732683,0.15041625113936014,-0.49692299633134646,-0.35446518040048114,0.11199612906059088
prs_cmpr_up,0.16166822539989004,0.853595984254671,0.8601167836825705,-0.12584936285478904,0.853595984254671,0.853595984254671,0.8570267685792791,-0.010486353247361033,-0.02009783112202552,-0.001335396759502709,-0.12106858118818911,-0.12106858118818911,-0.0023038667339994193,-0.011208862715945383,1.0,-0.0008026683826557235,0.7699742960279874,0.7564011563954265,-0.12330799088814962,-0.7537409448306186,0.03343175634127773,-0.13116593479526706,-0.11900165009235202,0.7564999468463375,0.7981863229465598,-0.12395598673355342,0.005027616919314205,-0.021060468642332266,0.7631939886186051,-0.0217922267213486,-0.031114242560029544,-0.017862909979589017,-0.12451181502715025
soi_main1_chk_tu[4],-0.011259998724601145,0.005048074976011126,0.0045076764584278325,0.08335651758878389,0.005048074976011126,0.005048074976011126,0.00570954487752546,0.45400520222972723,-0.5386335307500676,-0.1010483554683159,0.06819318696283835,0.06819318696283835,0.007858420621482379,0.4272061098041222,-0.0008026683826557235,1.0,-0.001833524038111069,-0.004474286236669663,0.004507388745798948,0.0032969668148866153,-0.015674900852705304,0.019349403809815327,-0.011156192164831285,-0.0040971278446756835,0.00021559852272678648,0.05435472855469236,0.12655377925072053,0.17066010667128914,-0.0028929153451086455,0.17121403969155383,-0.1338863377376522,0.21885512625861453,0.057388521288016546
map,0.19257969186882362,0.7179496882495117,0.7172438941772584,-0.15071431877519528,0.7179496882495117,0.7179496882495117,0.7170134902261454,-0.008870333135874462,-0.024803461207597494,-0.006266266355048541,-0.14430028406072484,-0.14430028406072484,0.012621814460918247,-0.017114247464362044,0.7699742960279874,-0.001833524038111069,1.0,0.94892699978568,-0.1473934400003768,-0.9419954617652653,0.03713444231742064,-0.15664201892373725,-0.1419510154046292,0.9466773224819729,0.9035199985965494,-0.14835650860175637,0.0007976578625702534,-0.022373508818884356,0.7777719788926021,-0.023705863726776136,-0.03255139055075475,-0.016734588980026707,-0.1489344032694513
prs_cmpr_down,0.18365184399129306,0.7568199649489639,0.7522508722257837,-0.14491700981266734,0.7568199649489639,0.7568199649489639,0.7537858774371887,-0.008238692212006671,-0.02052114133526296,-0.007397907695426215,-0.13825544720256988,-0.13825544720256988,-0.0007687599844552359,-0.01927810259033939,0.7564011563954265,-0.004474286236669663,0.94892699978568,1.0,-0.141438292141439,-0.9928848424415111,0.03500327757065916,-0.15003805671718543,-0.13575277958165238,0.9975808217971052,0.9065458030929948,-0.14199465099509873,-0.0010673258774597282,-0.024934604857169047,0.901413301161634,-0.026241960177071172,-0.031049027818247147,-0.015928323119873977,-0.1424936512414836
egbp_mes[0],-0.5934185846515552,-0.10648350400865861,-0.10514691066516806,0.9188694567807912,-0.10648350400865861,-0.10648350400865861,-0.10506602685412054,-0.0012798675997169626,0.1308502616997661,0.16182504957570357,0.9766092853343746,0.9766092853343746,-0.056369931662328954,0.1504228229847911,-0.12330799088814962,0.004507388745798948,-0.1473934400003768,-0.141438292141439,1.0,0.14013255324061805,-0.1983313619620548,0.9793689062090892,0.921339150051557,-0.1406497008213154,-0.139094116192689,0.9283141548628865,0.025668751642770615,0.09708741580074157,-0.12755947558356906,0.09841733656352819,0.12685237500136368,0.06396338379746716,0.9276754657530685
prs_bpa_dif,-0.18242966988071785,-0.752529623825273,-0.7479471140742492,0.14328027152840667,-0.752529623825273,-0.752529623825273,-0.7494823252579615,0.006334308070511828,0.021395540183854325,0.007933079464615585,0.13674549486976995,0.13674549486976995,0.0024292145803616757,0.018349943994069366,-0.7537409448306186,0.0032969668148866153,-0.9419954617652653,-0.9928848424415111,0.14013255324061805,1.0,-0.03445470419887318,0.1484610849020851,0.13439252143936323,-0.9951694142572762,-0.9005295541440882,0.14052298589454545,0.003026115987411678,0.02680713157579008,-0.903528297149477,0.02811771473600414,0.03222083797416372,0.016890018763992404,0.14094716103974345
