,time,prs_bpa,prs_thr_up,fup_mes,prs_sp_bpa,prs_thr_up_sp,prs_tur_down,soi_main1_chk_tu[5],soi_main1_chk_tu[1],soi_main1_chk_tu[2],prs_eg_mes[0],prs_eg[0],poil,soi_main1_chk_tu[3],prs_cmpr_up,soi_main1_chk_tu[4],map,prs_cmpr_down,egbp_mes[0],prs_bpa_dif,pfu_l_mes,map_mes,pfu_mes,prs_up_cmp_prot[0],amp_mes,fup,n,soi_main1,prs_thr_down,soi_main1_tu,soi_main1_chk_tu[0],soi_main1_bas,fup_sp
prs_eg_mes[0],-0.5038942894007006,-0.18612571830443497,-0.1864800922097453,0.9906824768709582,-0.18612571830443497,-0.18612571830443497,-0.18620954848033733,-0.03274860638902521,-0.03238334798510098,-0.02833784656251002,1.0,1.0,-0.03410190018066047,-0.033400719851096036,-0.2061719544426119,-0.035857254778301303,-0.2227151642713468,-0.21706010998521683,0.9952850245811247,0.21698201574795423,-0.0721548768902131,0.990105508432175,0.9926305206222203,-0.21698361187487952,-0.21791166547726237,0.9956660200030601,0.037782360662030154,-0.028287018810107978,-0.2186869011467628,-0.028287018810107978,-0.027275856470486803,-0.03042618626405028,0.9956757012959335
prs_eg[0],-0.5038942894007006,-0.18612571830443497,-0.1864800922097453,0.9906824768709582,-0.18612571830443497,-0.18612571830443497,-0.18620954848033733,-0.03274860638902521,-0.03238334798510098,-0.02833784656251002,1.0,1.0,-0.03410190018066047,-0.033400719851096036,-0.2061719544426119,-0.035857254778301303,-0.2227151642713468,-0.21706010998521683,0.9952850245811247,0.21698201574795423,-0.0721548768902131,0.990105508432175,0.9926305206222203,-0.21698361187487952,-0.21791166547726237,0.9956660200030601,0.037782360662030154,-0.028287018810107978,-0.2186869011467628,-0.028287018810107978,-0.027275856470486803,-0.03042618626405028,0.9956757012959335
poil,0.0006370862636753929,0.008393207351267373,0.006528894144630729,-0.03468259236656082,0.008393207351267373,0.008393207351267373,0.0074942392107634,0.004760490388909292,0.005384935107690761,0.004228797694462959,-0.03410190018066047,-0.03410190018066047,1.0,0.005092116778304869,0.007084758898560034,0.0023299590726871696,4.335258667754923e-06,-0.0010523293877113074,-0.03348420525327458,-3.657141947984461e-05,-0.04005637286760199,-0.03201414892605866,-0.03500620037594657,-0.00019973616679055486,0.009268300135847202,-0.033890663480827275,-0.009408473683082263,0.008115521787568365,-0.005215157072900243,0.008115521787568365,0.00233564674725508,0.006497140803777532,-0.03441988494824082
soi_main1_chk_tu[3],0.0009902315956336178,-0.0022167620265460485,-0.002214093880860496,-0.048639518981727276,-0.0022167620265460485,-0.0022167620265460485,-0.0022138999643802645,0.9278432476530911,0.8576904314734104,0.8442789474936861,-0.033400719851096036,-0.033400719851096036,0.005092116778304869,1.0,-0.009627090536700886,0.9073572790855825,-0.002460121372481876,-0.004241432812627904,-0.03508603332152055,0.004235271158447176,-0.0009165607944641862,0.033168482591053185,-0.049633890225846015,-0.004239350754542231,-0.000684268492601515,-0.050260162323787244,-0.5001496267572694,0.9100735597777784,-0.00703214682925866,0.9100735597777784,0.8815787280148268,0.8715325488930513,-0.046432602364132554
prs_cmpr_up,0.30308746300396144,0.9037502612082005,0.9068228924833815,-0.20705244840990342,0.9037502612082005,0.9037502612082005,0.905468685760189,-0.008022156324535488,-0.011699208967260602,-0.011007503577000505,-0.2061719544426119,-0.2061719544426119,0.007084758898560034,-0.009627090536700886,1.0,-0.003273955110986327,0.8373992697751381,0.8410910839666054,-0.20361589965568833,-0.8393716207834164,0.06307599160625886,-0.20974782794672345,-0.20804765146433457,0.8404796325467344,0.873042357847348,-0.20810707675538828,-0.004044874448979926,-0.011744828913542777,0.8306105413506396,-0.011744828913542777,-0.010535982472860988,-0.012750087099311936,-0.20807499623508835
soi_main1_chk_tu[4],0.004211057440089697,0.003257035875163956,0.003253400217136111,-0.05082456239898961,0.003257035875163956,0.003257035875163956,0.0032530013322976566,0.916421036380538,0.8889327682393205,0.8451211731193592,-0.035857254778301303,-0.035857254778301303,0.0023299590726871696,0.9073572790855825,-0.003273955110986327,1.0,0.0025752607212620646,0.0021878807274773138,-0.036842407164942095,-0.002179805999641208,0.0022351685362835866,0.030779517351699766,-0.05160865546332322,0.002185163886327676,0.0037974414818335847,-0.05236106127558207,-0.5072021632733881,0.8988257420391887,0.000990913316333534,0.8988257420391887,0.9052892434052416,0.8877147526166056,-0.04860805679296685
map,0.32995384244283876,0.8200436855020726,0.8198152143736464,-0.22390607415258953,0.8200436855020726,0.8200436855020726,0.8201471394401685,-0.001548237614388233,-0.00745530100338521,-0.010111177093533952,-0.2227151642713468,-0.2227151642713468,4.335258667754923e-06,-0.002460121372481876,0.8373992697751381,0.0025752607212620646,1.0,0.9395785505755587,-0.21944937939608566,-0.9319419449685642,0.08940842465928622,-0.22534488964005991,-0.223835062681484,0.9367583456884998,0.9192614841056005,-0.22476697103760443,-0.007047684890317285,-0.0061851458723701895,0.7802928939476986,-0.0061851458723701895,-0.004130394008265181,-0.008705819993188984,-0.22462660756722028
prs_cmpr_down,0.32119259349544704,0.8437074418999687,0.8418149636747152,-0.21793144597821296,0.8437074418999687,0.8437074418999687,0.8429052597459297,-0.0020661984148852537,-0.00836687974789427,-0.010668677743157192,-0.21706010998521683,-0.21706010998521683,-0.0010523293877113074,-0.004241432812627904,0.8410910839666054,0.0021878807274773138,0.9395785505755587,1.0,-0.2136762607973456,-0.9937807103994437,0.08229803460761072,-0.2199842273365469,-0.21811119689154437,0.9977021466908035,0.8838308880729999,-0.21882115917387926,-0.004586161263212353,-0.0073913544921682724,0.8871984673577201,-0.0073913544921682724,-0.0057517789295855005,-0.009477887565933667,-0.21876475648099378
egbp_mes[0],-0.49359691551884,-0.18379418112495863,-0.18414888386044784,0.9891891426210107,-0.18379418112495863,-0.18379418112495863,-0.18382161899642957,-0.03304676388548139,-0.030788756587867838,-0.027437507200109748,0.9952850245811247,0.9952850245811247,-0.03348420525327458,-0.03508603332152055,-0.20361589965568833,-0.036842407164942095,-0.21944937939608566,-0.2136762607973456,1.0,0.213559811094689,-0.07109554971111387,0.9904516082885816,0.9932614585541077,-0.21355068329799914,-0.2149479397989717,0.9958415621435284,0.03627140720548403,-0.028653767157603066,-0.21592828021691643,-0.028653767157603066,-0.02709231890385863,-0.02909663199060928,0.9957519386597338
prs_bpa_dif,-0.3221305812273108,-0.8405963740353463,-0.8387016858700137,0.217825673241461,-0.8405963740353463,-0.8405963740353463,-0.8397945245907344,0.002061340830558405,0.006642623763605101,0.010668335815057927,0.21698201574795423,0.21698201574795423,-3.657141947984461e-05,0.004235271158447176,-0.8393716207834164,-0.002179805999641208,-0.9319419449685642,-0.9937807103994437,0.213559811094689,1.0,-0.08040018058659737,0.21974696362702642,0.21811475330872016,-0.9960782702272644,-0.8777028964845881,0.2187804231992585,0.004192197095206698,0.007393031920326939,-0.8904486044715637,0.007393031920326939,0.005761830555933105,0.007448921046979772,0.21871495182526965
pfu_l_mes,0.04062122297230086,0.0603658825340828,0.06062405476499554,-0.07337751091753617,0.0603658825340828,0.0603658825340828,0.060699125494522714,0.002449072314553394,0.006674041665355343,0.008685652499512668,-0.0721548768902131,-0.0721548768902131,-0.04005637286760199,-0.0009165607944641862,0.06307599160625886,0.0022351685362835866,0.08940842465928622,0.08229803460761072,-0.07109554971111387,-0.08040018058659737,1.0,-0.07395260564430786,-0.07374845937632268,0.08013601209426457,0.08223451838792631,-0.07362975919728587,-0.020790914476608916,0.0031458706329608793,0.07040449750019102,0.0031458706329608793,0.0037142546409452823,0.00624881258201769,-0.07203621116689748
map_mes,-0.5089816261955872,-0.188932896245196,-0.189212619142147,0.9816138727194226,-0.188932896245196,-0.188932896245196,-0.18891147735113883,0.035960321698755925,0.03728542481972767,0.037091053553755346,0.990105508432175,0.990105508432175,-0.03201414892605866,0.033168482591053185,-0.20974782794672345,0.030779517351699766,-0.22534488964005991,-0.2199842273365469,0.9904516082885816,0.21974696362702642,-0.07395260564430786,1.0,0.9851559883439215,-0.2197133385359638,-0.22068684807518638,0.9878238459929988,-0.01697591767678902,0.03699723634373389,-0.2220974317380136,0.03699723634373389,0.04161359835366783,0.03761265699553138,0.9879193546502162
pfu_mes,-0.5100445880103588,-0.18783200847881762,-0.18818924405608656,0.9907653887497595,-0.18783200847881762,-0.18783200847881762,-0.18782389251715562,-0.049058313222837484,-0.04933406592982441,-0.04741050558610745,0.9926305206222203,0.9926305206222203,-0.03500620037594657,-0.049633890225846015,-0.20804765146433457,-0.05160865546332322,-0.223835062681484,-0.21811119689154437,0.9932614585541077,0.21811475330872016,-0.07374845937632268,0.9851559883439215,1.0,-0.2180277425418888,-0.21910861243608812,0.9972239299791299,0.04342833220475436,-0.04569535869481545,-0.22070805631188098,-0.04569535869481545,-0.042974424447511296,-0.04718891898407132,0.9972957653484751
prs_up_cmp_prot[0],0.3214680181861481,0.842560054270349,0.840666787192999,-0.21776808764910674,0.842560054270349,0.842560054270349,0.8417580115116118,-0.0020645614273949063,-0.006638776609497894,-0.01066852612410965,-0.21698361187487952,-0.21698361187487952,-0.00019973616679055486,-0.004239350754542231,0.8404796325467344,0.002185163886327676,0.9367583456884998,0.9977021466908035,-0.21355068329799914,-0.9960782702272644,0.08013601209426457,-0.2197133385359638,-0.2180277425418888,1.0,0.8815670359919605,-0.2187032387250735,-0.0050076974867833655,-0.0073918917515466,0.8884334174588661,-0.0073918917515466,-0.005755131613927734,-0.007445803837818346,-0.21864160855956977
amp_mes,0.32024267149179947,0.9014896634645462,0.8996534229961287,-0.21991400633266903,0.9014896634645462,0.9014896634645462,0.9006766779324071,-0.0002315315385982812,-0.0054054004626380575,-0.0044903071423417415,-0.21791166547726237,-0.21791166547726237,0.009268300135847202,-0.000684268492601515,0.873042357847348,0.0037974414818335847,0.9192614841056005,0.8838308880729999,-0.2149479397989717,-0.8777028964845881,0.08223451838792631,-0.22068684807518638,-0.21910861243608812,0.8815670359919605,1.0,-0.21992345520630807,-0.008582088844479424,-0.0037917864377116444,0.8041081612382356,-0.0037917864377116444,-0.002295768242285906,-0.006385562149955874,-0.21985096672463228
fup,-0.5104715015349438,-0.18805571889994252,-0.1884212194323063,0.9937589638139995,-0.18805571889994252,-0.18805571889994252,-0.18810918816720626,-0.04868471335859333,-0.04772433413552753,-0.044864623797361815,0.9956660200030601,0.9956660200030601,-0.033890663480827275,-0.050260162323787244,-0.20810707675538828,-0.05236106127558207,-0.22476697103760443,-0.21882115917387926,0.9958415621435284,0.2187804231992585,-0.07362975919728587,0.9878238459929988,0.9972239299791299,-0.2187032387250735,-0.21992345520630807,1.0,0.04203443342356348,-0.04469672864547549,-0.2208715559283429,-0.04469672864547549,-0.042709934883075916,-0.04545980039134288,0.9996683164398039
n,0.004700297649425618,-0.005310407634920043,-0.006035822999032042,0.04060192847028546,-0.005310407634920043,-0.005310407634920043,-0.005756254067190581,-0.5126597486006261,-0.5122079591993309,-0.4949380685716284,0.037782360662030154,0.037782360662030154,-0.009408473683082263,-0.5001496267572694,-0.004044874448979926,-0.5072021632733881,-0.007047684890317285,-0.004586161263212353,0.03627140720548403,0.004192197095206698,-0.020790914476608916,-0.01697591767678902,0.04342833220475436,-0.0050076974867833655,-0.008582088844479424,0.04203443342356348,1.0,-0.5161657669796809,-0.0034187660684721352,-0.5161657669796809,-0.5238047737707311,-0.5093369173257635,0.04038687639614962
soi_main1,-0.0002937384426719187,-0.004824252108762467,-0.004828716923871596,-0.04554060981204172,-0.004824252108762467,-0.004824252108762467,-0.004824181523496943,0.9156665574561579,0.9072537385662668,0.909252818913341,-0.028287018810107978,-0.028287018810107978,0.008115521787568365,0.9100735597777784,-0.011744828913542777,0.8988257420391887,-0.0061851458723701895,-0.0073913544921682724,-0.028653767157603066,0.007393031920326939,0.0031458706329608793,0.03699723634373389,-0.04569535869481545,-0.0073918917515466,-0.0037917864377116444,-0.04469672864547549,-0.5161657669796809,1.0,-0.007674068217564615,1.0,0.9165108312085387,0.9187051707099304,-0.041819678034510775
prs_thr_down,0.32251220261851415,0.8355361314746024,0.832302037454695,-0.21950851436696422,0.8355361314746024,0.8355361314746024,0.8340412919429595,-0.004615161708998239,-0.006473754384942843,-0.007435031240115678,-0.2186869011467628,-0.2186869011467628,-0.005215157072900243,-0.00703214682925866,0.8306105413506396,0.000990913316333534,0.7802928939476986,0.8871984673577201,-0.21592828021691643,-0.8904486044715637,0.07040449750019102,-0.2220974317380136,-0.22070805631188098,0.8884334174588661,0.8041081612382356,-0.2208715559283429,-0.0034187660684721352,-0.007674068217564615,1.0,-0.007674068217563783,-0.007238844780758196,-0.007006351622371701,-0.22102759057951293
soi_main1_tu,-0.0002937384426719187,-0.004824252108762467,-0.004828716923871596,-0.04554060981204172,-0.004824252108762467,-0.004824252108762467,-0.004824181523496943,0.9156665574561579,0.9072537385662668,0.909252818913341,-0.028287018810107978,-0.028287018810107978,0.008115521787568365,0.9100735597777784,-0.011744828913542777,0.8988257420391887,-0.0061851458723701895,-0.0073913544921682724,-0.028653767157603066,0.007393031920326939,0.0031458706329608793,0.03699723634373389,-0.04569535869481545,-0.0073918917515466,-0.0037917864377116444,-0.04469672864547549,-0.5161657669796809,1.0,-0.007674068217563783,1.0,0.9165108312085387,0.9187051707099304,-0.041819678034510775
soi_main1_chk_tu[0],-0.00536595049096357,-0.0037493216318099745,-0.003758851784019921,-0.04369953498830736,-0.0037493216318099745,-0.0037493216318099745,-0.0037529000320667525,0.9115512161253916,0.910793364408951,0.8565517551576941,-0.027275856470486803,-0.027275856470486803,0.00233564674725508,0.8815787280148268,-0.010535982472860988,0.9052892434052416,-0.004130394008265181,-0.0057517789295855005,-0.02709231890385863,0.005761830555933105,0.0037142546409452823,0.04161359835366783,-0.042974424447511296,-0.005755131613927734,-0.002295768242285906,-0.042709934883075916,-0.5238047737707311,0.9165108312085387,-0.007238844780758196,0.9165108312085387,1.0,0.9248220930182361,-0.0399411942534153
soi_main1_bas,0.0003885955620099037,-0.00711893809715221,-0.007126698048517801,-0.0497586343298895,-0.00711893809715221,-0.00711893809715221,-0.0071195362380489235,0.9019328884291898,0.9772217743802719,0.9112146557888064,-0.03042618626405028,-0.03042618626405028,0.006497140803777532,0.8715325488930513,-0.012750087099311936,0.8877147526166056,-0.008705819993188984,-0.009477887565933667,-0.02909663199060928,0.007448921046979772,0.00624881258201769,0.03761265699553138,-0.04718891898407132,-0.007445803837818346,-0.006385562149955874,-0.04545980039134288,-0.5093369173257635,0.9187051707099304,-0.007006351622371701,0.9187051707099304,0.9248220930182361,1.0,-0.04337135071205851
fup_sp,-0.5108686361587332,-0.18801246005131136,-0.18836227336783362,0.9938473005026134,-0.18801246005131136,-0.18801246005131136,-0.18804236402828195,-0.04590762577810401,-0.045722699028054835,-0.04334096694577758,0.9956757012959335,0.9956757012959335,-0.03441988494824082,-0.046432602364132554,-0.20807499623508835,-0.04860805679296685,-0.22462660756722028,-0.21876475648099378,0.9957519386597338,0.21871495182526965,-0.07203621116689748,0.9879193546502162,0.9972957653484751,-0.21864160855956977,-0.21985096672463228,0.9996683164398039,0.04038687639614962,-0.041819678034510775,-0.22102759057951293,-0.041819678034510775,-0.0399411942534153,-0.04337135071205851,1.0
