,time,prs_bpa,prs_sp_bpa,prs_thr_up,prs_tur_down,fup_mes,ti_main1_tu_tmp,prs_thr_up_sp,soi_main1_chk_tu[1],soi_main1_chk_tu[4],prs_eg[0],prs_cmpr_up,prs_eg_mes[0],soi_main1_chk_tu[2],soi_main1_chk_tu[5],soi_main1_chk_tu[3],poil,map,pfu_mes,egbp_mes[0],prs_up_cmp_prot[0],prs_bpa_dif,prs_cmpr_down,amp_mes,pfu_l_mes,map_mes,ti_main1_tu,prs_thr_down,ti_main1_tu_[0],fup,soi_main1_tu,soi_main1,soi_main1_chk_tu[0],n,soi_main1_bas,fup_sp
prs_eg[0],-0.6298815803991183,0.059965038588323,0.059965038588323,0.05992799400406668,0.05952130760597342,-0.04836202266617516,0.7910988755032771,0.059965038588323,-0.4072529181467048,-0.2419008105780277,1.0,0.06893399587356124,1.0,0.7244781043836832,-0.5532854606141291,0.7263529057304687,0.039614814114521724,0.08114904403598977,0.15510606369656396,0.850189539506738,0.0792316861949289,-0.07788584828355874,0.07765620819318089,0.07649640799569833,0.05222917115114898,0.8900358525249471,0.3243766390181496,0.07472032192163894,0.7911855363407895,-0.03805663850423822,0.0062560405208250975,0.00578779604487109,-0.5545219536778512,-0.0024935113946307386,-0.5447531000279134,-0.5159869948692132
prs_cmpr_up,-0.0275413583087548,0.8649734462548961,0.8649734462548961,0.8691895982274467,0.8672608682475549,0.0015158012991918321,0.06755239315550647,0.8649734462548961,-0.04437942279232154,-0.0014259275891454946,0.06893399587356124,1.0,0.06893399587356103,0.05347075737739617,-0.05449179504623447,0.05603946994189516,0.02355115383081279,0.7818166056167436,0.0006082235049851625,0.06054422218241562,0.7658436389810895,-0.7643167469826058,0.7662553412814133,0.8114928134922194,0.06343446361632227,0.07258869012117045,0.02208273340870093,0.7790699210481277,0.06741067201612444,-0.014260963141728231,0.009199994926145108,0.009576882988133565,-0.058462120903072304,0.015528341050761223,-0.056741551358297566,-0.047632972483118576
prs_eg_mes[0],-0.6298815803991183,0.059965038588323,0.059965038588323,0.05992799400406668,0.05952130760597342,-0.04836202266617516,0.7910988755032771,0.059965038588323,-0.4072529181467048,-0.2419008105780277,1.0,0.06893399587356103,1.0,0.7244781043836832,-0.5532854606141291,0.7263529057304687,0.039614814114521724,0.08114904403598977,0.15510606369656396,0.850189539506738,0.0792316861949289,-0.07788584828355874,0.07765620819318089,0.07649640799569833,0.05222917115114898,0.8900358525249471,0.3243766390181496,0.07472032192163894,0.7911855363407895,-0.03805663850423822,0.0062560405208250975,0.00578779604487109,-0.5545219536778512,-0.0024935113946307386,-0.5447531000279134,-0.5159869948692132
soi_main1_chk_tu[2],-0.5152871337918873,0.04361561681679976,0.04361561681679976,0.042959778033227355,0.04253641123799388,0.10194139670356994,0.9068222585846488,0.04361561681679976,-0.5303884447132373,-0.2435904224081323,0.7244781043836832,0.05347075737739617,0.7244781043836832,1.0,-0.8728939821364848,0.9012976116093487,0.03231521350777141,0.06153481646493816,0.22092709509266814,0.9448533272171392,0.05912664396029177,-0.057495653096619664,0.05800826085582955,0.0590976223294544,0.022390353650587395,0.9094847144121143,0.3632753610874618,0.053255607660806226,0.907191153322511,-0.09734339416121099,-0.05398967396726418,-0.05415166218800699,-0.833707398782604,-0.021543293684634306,-0.8717089494546858,-0.8275636604054497
soi_main1_chk_tu[5],0.46933849143454953,-0.04750157286155638,-0.04750157286155638,-0.04658360049376503,-0.04621119614750675,-0.08474666489873699,-0.8783070189072234,-0.04750157286155638,0.5100902020164075,0.25063098333232736,-0.5532854606141291,-0.05449179504623447,-0.5532854606141291,-0.8728939821364848,1.0,-0.7893356189509433,-0.03173742657844463,-0.06233878021527166,-0.21288381929778463,-0.8526201623069809,-0.06173724149537472,0.05999390472801456,-0.06078890087012764,-0.061469668303456335,-0.017288767158067764,-0.821028530403555,-0.3452036847027851,-0.057416947280297684,-0.8787323890770088,0.19484415936918104,0.10622436238656563,0.10652963371929978,0.8612884608264688,0.02232937836405481,0.9523094125259811,0.9498285339298139
soi_main1_chk_tu[3],-0.5220918930834594,0.048873761898213415,0.048873761898213415,0.048702890187693616,0.04823044671634489,0.15875444462149227,0.8872012577255743,0.048873761898213415,-0.6521026392032875,-0.10533320554798298,0.7263529057304687,0.05603946994189516,0.7263529057304687,0.9012976116093487,-0.7893356189509433,1.0,0.02991242991566045,0.06428032286661896,0.09824503290548625,0.9154770064610166,0.06116161238585786,-0.05999463085636608,0.060170540315573964,0.06400166599890862,0.02353703837161024,0.8851950084269805,0.3535491612178813,0.0558241934086631,0.8875580167940893,-0.08467341267389403,-0.05070054539649473,-0.051631700366737594,-0.8593243221454115,-0.017268559496395556,-0.8359644205028535,-0.7616059352320488
poil,-0.025658910230698957,0.012939003500208034,0.012939003500208034,0.015097069813382493,0.01409833593005654,0.0016310110079975188,0.037421003035187375,0.012939003500208034,-0.014511577149211818,-0.007203702699910148,0.039614814114521724,0.02355115383081279,0.039614814114521724,0.03231521350777141,-0.03173742657844463,0.02991242991566045,1.0,0.02754774848978563,0.013081194549059849,0.039030949674147754,0.017330789399953198,-0.016706862522915318,0.017577871018328157,0.023137623949179207,0.03481662670163621,0.04022917056909649,0.0019949628648418347,0.005623628357347682,0.03775274209197355,0.02714720700454391,0.015916331750194284,0.01689913585003715,-0.027341553260062205,0.016454454015681807,-0.028678458498698857,-0.026431042139815866
map,-0.03118283113011004,0.7305641882742188,0.7305641882742188,0.7305811216801763,0.7305773451940146,0.007681371707239931,0.07890794924450545,0.7305641882742188,-0.056529725025547053,-0.00812492231490221,0.08114904403598977,0.7818166056167436,0.08114904403598977,0.06153481646493816,-0.06233878021527166,0.06428032286661896,0.02754774848978563,1.0,-0.00491896883930882,0.07046300163311305,0.9492739052313739,-0.9447699619149745,0.9509492465644092,0.9032701239874941,0.07006570400348654,0.08424723928665478,0.025389183157300783,0.7892350678372225,0.07898406786734528,-0.015751768815420147,0.006615027737566017,0.007387301390632714,-0.06810811264743319,0.015065988540535412,-0.06593982350859999,-0.05526655429722133
pfu_mes,-0.1278017218114936,-0.002014058996275725,-0.002014058996275725,-0.0019137625214443105,-0.002312692322524337,-0.2813727406781201,0.15995452159233403,-0.002014058996275725,0.14248907007202943,-0.2352622400110522,0.15510606369656396,0.0006082235049851625,0.15510606369656396,0.22092709509266814,-0.21288381929778463,0.09824503290548625,0.013081194549059849,-0.00491896883930882,1.0,0.20522591565116452,-0.0025652482966156175,0.0038192460657679407,-0.0036845425587965705,-0.0037995347030902733,0.024822453098464092,0.19021337430070995,0.05987293800547762,0.001278352625074677,0.15984012338710357,0.004310150180422033,0.007290609521076024,0.008335003465312033,-0.06562616965052352,-0.006348541182640547,-0.13943481765956764,-0.19946801617691276
egbp_mes[0],-0.6194547809428228,0.05224876463153436,0.05224876463153436,0.05180174209324789,0.051410006929762594,0.06465767348666106,0.9597984411254528,0.05224876463153436,-0.5594040732968537,-0.2572400628101043,0.850189539506738,0.06054422218241562,0.850189539506738,0.9448533272171392,-0.8526201623069809,0.9154770064610166,0.039030949674147754,0.07046300163311305,0.20522591565116452,1.0,0.06854734625811348,-0.066832379351043,0.0670324591185856,0.0686252873797898,0.03842345324293619,0.984034424106069,0.3867989319760561,0.06258175139616651,0.9599868975955739,-0.11183501902897379,-0.047823918243942304,-0.048280553041030544,-0.8354287819896222,-0.013519907073666779,-0.8554451346967037,-0.8303998838658494
prs_up_cmp_prot[0],-0.03069569384217092,0.7589165682630433,0.7589165682630433,0.7564853189535163,0.7576035406031983,0.005186383090498197,0.07657555958979859,0.7589165682630433,-0.052860803397035146,-0.004669473231718026,0.0792316861949289,0.7658436389810895,0.0792316861949289,0.05912664396029177,-0.06173724149537472,0.06116161238585786,0.017330789399953198,0.9492739052313739,-0.0025652482966156175,0.06854734625811348,1.0,-0.9955786519801447,0.998032992726756,0.8970339238489948,0.06888953752617974,0.08177763759627563,0.024261695494443018,0.9034212273877561,0.07677437448890603,-0.01706642911480242,0.008733607517803256,0.009691414808646812,-0.06490980767816759,0.016671714336605525,-0.06443178025819893,-0.054700661934813266
prs_bpa_dif,0.03018006384895979,-0.7561579527538476,-0.7561579527538476,-0.7537263711486603,-0.7548446725209518,-0.004973712020068728,-0.07503534536146687,-0.7561579527538476,0.05174738450079245,0.004803752706457144,-0.07788584828355874,-0.7643167469826058,-0.07788584828355874,-0.057495653096619664,0.05999390472801456,-0.05999463085636608,-0.016706862522915318,-0.9447699619149745,0.0038192460657679407,-0.066832379351043,-0.9955786519801447,1.0,-0.9942682856036933,-0.892963199737343,-0.06797577232227224,-0.08018677555165762,-0.024364379639656857,-0.9048760297797185,-0.07523416132497626,0.016606795863880114,-0.006523955911778486,-0.0074817658316926414,0.06360755337525201,-0.014343232664465074,0.06289200949825727,0.05333958050737411
prs_cmpr_down,-0.030181490048235008,0.7597374082890197,0.7597374082890197,0.7573058644596974,0.7584241654339835,0.005061996984467629,0.07503627666546943,0.7597374082890197,-0.052278887541235,-0.004313859289431384,0.07765620819318089,0.7662553412814133,0.07765620819318089,0.05800826085582955,-0.06078890087012764,0.060170540315573964,0.017577871018328157,0.9509492465644092,-0.0036845425587965705,0.0670324591185856,0.998032992726756,-0.9942682856036933,1.0,0.8983370701040349,0.06782247395835911,0.08020490218007365,0.024364454484000733,0.902809416372569,0.07523509264261968,-0.015899748866484813,0.007349218523398332,0.008306167206527224,-0.06379209095561056,0.014699191055230584,-0.06343344776590357,-0.05350241528944744
amp_mes,-0.030289344590076272,0.8376913136688559,0.8376913136688559,0.8352609307768986,0.8362385764963781,0.0057417333403601565,0.0759924761788026,0.8376913136688559,-0.055533649009019415,-0.006196144065112963,0.07649640799569833,0.8114928134922194,0.07649640799569833,0.0590976223294544,-0.061469668303456335,0.06400166599890862,0.023137623949179207,0.9032701239874941,-0.0037995347030902733,0.0686252873797898,0.8970339238489948,-0.892963199737343,0.8983370701040349,1.0,0.06857802355494731,0.08148116724187887,0.02433509956486433,0.8420316290850316,0.0761912934660108,-0.016231870795531286,0.011648425072872415,0.012599818855078977,-0.06753651970695888,0.01921373046726385,-0.06479169671726417,-0.05490776998802127
pfu_l_mes,-0.03475116203831625,0.054143162890557345,0.054143162890557345,0.05358274606431944,0.05401903983674752,-0.0016288130461012836,0.02647351759870279,0.054143162890557345,-0.011837252746528389,-0.031482270843944046,0.05222917115114898,0.06343446361632227,0.05222917115114898,0.022390353650587395,-0.017288767158067764,0.02353703837161024,0.03481662670163621,0.07006570400348654,0.024822453098464092,0.03842345324293619,0.06888953752617974,-0.06797577232227224,0.06782247395835911,0.06857802355494731,1.0,0.041037081735582286,-0.04153109151479161,0.0652495798774629,0.026356043920632857,-0.034769096931778966,0.030890159241123507,0.032857398580695044,-0.01846196262783541,0.03504751712672424,-0.01368228524594301,-0.020039259440060932
map_mes,-0.620360485191633,0.062471562450380075,0.062471562450380075,0.062082323964304034,0.06158012947968874,0.044216878916745264,0.9535861222682644,0.062471562450380075,-0.5568418490484024,-0.260906874498772,0.8900358525249471,0.07258869012117045,0.8900358525249471,0.9094847144121143,-0.821028530403555,0.8851950084269805,0.04022917056909649,0.08424723928665478,0.19021337430070995,0.984034424106069,0.08177763759627563,-0.08018677555165762,0.08020490218007365,0.08148116724187887,0.041037081735582286,1.0,0.3851716571788801,0.07523928487210192,0.9538902117412782,-0.12543401416142003,-0.04303636271214073,-0.04352611253723661,-0.8115452303381754,-0.009666060749428234,-0.8237791849801329,-0.7960184639850361
ti_main1_tu,-0.1860812468045486,0.018913782696530435,0.018913782696530435,0.018933308174741263,0.018933308175182576,0.005477455495151488,0.3934327918316006,0.018913782696530435,-0.23878471046392669,-0.08342672249161968,0.3243766390181496,0.02208273340870093,0.3243766390181496,0.3632753610874618,-0.3452036847027851,0.3535491612178813,0.0019949628648418347,0.025389183157300783,0.05987293800547762,0.3867989319760561,0.024261695494443018,-0.024364379639656857,0.024364454484000733,0.02433509956486433,-0.04153109151479161,0.3851716571788801,1.0,0.02297647402651838,0.39342566671481616,0.00946250175580693,-0.45061129913742376,-0.4456089291391713,-0.3465399353969891,-0.39301594428524594,-0.34733263226039646,-0.33870569062721917
prs_thr_down,-0.02827852694949976,0.8210802168149661,0.8210802168149661,0.8170877184242058,0.8189951850155827,-0.0015332206925594732,0.07005886710717638,0.8210802168149661,-0.04517361904345039,-0.0003559753304039069,0.07472032192163894,0.7790699210481277,0.07472032192163894,0.053255607660806226,-0.057416947280297684,0.0558241934086631,0.005623628357347682,0.7892350678372225,0.001278352625074677,0.06258175139616651,0.9034212273877561,-0.9048760297797185,0.902809416372569,0.8420316290850316,0.0652495798774629,0.07523928487210192,0.02297647402651838,1.0,0.07039257197381543,-0.01842363443710049,0.0093127181401099,0.010189669116067432,-0.056983578070841735,0.0151975530091773,-0.057824908662962686,-0.05008024623194216
ti_main1_tu_[0],-0.5352178352170651,0.05842531180854272,0.05842531180854272,0.05801141720622,0.05769472251867939,0.03938348531418437,0.9997372442392056,0.05842531180854272,-0.6048835514043149,-0.22778219246000517,0.7911855363407895,0.06741067201612444,0.7911855363407895,0.907191153322511,-0.8787323890770088,0.8875580167940893,0.03775274209197355,0.07898406786734528,0.15984012338710357,0.9599868975955739,0.07677437448890603,-0.07523416132497626,0.07523509264261968,0.0761912934660108,0.026356043920632857,0.9538902117412782,0.39342566671481616,0.07039257197381543,1.0,-0.1550862394889615,-0.08252726020285044,-0.08421979801032177,-0.8776246532515649,-0.01975470624287408,-0.8877904791240775,-0.8705312838066581
fup,0.07373898540005118,-0.014343379593015671,-0.014343379593015671,-0.014147627428869122,-0.014677836947402833,0.010017275447235435,-0.15503230820739314,-0.014343379593015671,0.1334986364133569,0.0391308778236768,-0.03805663850423822,-0.014260963141728231,-0.03805663850423822,-0.09734339416121099,0.19484415936918104,-0.08467341267389403,0.02714720700454391,-0.015751768815420147,0.004310150180422033,-0.11183501902897379,-0.01706642911480242,0.016606795863880114,-0.015899748866484813,-0.016231870795531286,-0.034769096931778966,-0.12543401416142003,0.00946250175580693,-0.01842363443710049,-0.1550862394889615,1.0,-0.11809321039683511,-0.12595935427068045,0.21005324081401508,-0.17907643627487044,0.19924357773490825,0.21648730268203117
soi_main1_tu,-0.022655126512099378,0.010508506641764673,0.010508506641764673,0.010238522592238649,0.010162491873986266,-0.016437556235071094,-0.08222882883208173,0.010508506641764673,0.12183054446173879,0.027940011366224864,0.0062560405208250975,0.009199994926145108,0.0062560405208250975,-0.05398967396726418,0.10622436238656563,-0.05070054539649473,0.015916331750194284,0.006615027737566017,0.007290609521076024,-0.047823918243942304,0.008733607517803256,-0.006523955911778486,0.007349218523398332,0.011648425072872415,0.030890159241123507,-0.04303636271214073,-0.45061129913742376,0.0093127181401099,-0.08252726020285044,-0.11809321039683511,1.0,0.9932061095409124,0.1292047549939123,0.9090250231660199,0.1154249862343115,0.11118275301415358
soi_main1,-0.022234194848377877,0.010961387791987923,0.010961387791987923,0.010691236495089409,0.010615284909858502,-0.015425566627620485,-0.0839217853780229,0.010961387791987923,0.12362642291658157,0.02659324955994584,0.00578779604487109,0.009576882988133565,0.00578779604487109,-0.05415166218800699,0.10652963371929978,-0.051631700366737594,0.01689913585003715,0.007387301390632714,0.008335003465312033,-0.048280553041030544,0.009691414808646812,-0.0074817658316926414,0.008306167206527224,0.012599818855078977,0.032857398580695044,-0.04352611253723661,-0.4456089291391713,0.010189669116067432,-0.08421979801032177,-0.12595935427068045,0.9932061095409124,1.0,0.1298646345017357,0.9151381415247767,0.11641107704485097,0.11209829139499222
soi_main1_chk_tu[0],0.45036326403040533,-0.04993293757115803,-0.04993293757115803,-0.04965957965479838,-0.04918661959649727,-0.16985262423584951,-0.877170238145373,-0.04993293757115803,0.7199794081367935,0.09858848665933514,-0.5545219536778512,-0.058462120903072304,-0.5545219536778512,-0.833707398782604,0.8612884608264688,-0.8593243221454115,-0.027341553260062205,-0.06810811264743319,-0.06562616965052352,-0.8354287819896222,-0.06490980767816759,0.06360755337525201,-0.06379209095561056,-0.06753651970695888,-0.01846196262783541,-0.8115452303381754,-0.3465399353969891,-0.056983578070841735,-0.8776246532515649,0.21005324081401508,0.1292047549939123,0.1298646345017357,1.0,0.019969873524887737,0.9326547824233166,0.8529238493850642
n,-0.03319184340704611,0.015028628114655752,0.015028628114655752,0.015252097208611863,0.014844890013086741,-0.005724990864769516,-0.019531074237952306,0.015028628114655752,0.023481508477047296,0.010217590375173908,-0.0024935113946307386,0.015528341050761223,-0.0024935113946307386,-0.021543293684634306,0.02232937836405481,-0.017268559496395556,0.016454454015681807,0.015065988540535412,-0.006348541182640547,-0.013519907073666779,0.016671714336605525,-0.014343232664465074,0.014699191055230584,0.01921373046726385,0.03504751712672424,-0.009666060749428234,-0.39301594428524594,0.0151975530091773,-0.01975470624287408,-0.17907643627487044,0.9090250231660199,0.9151381415247767,0.019969873524887737,1.0,0.022917208152403803,0.018003568820917876
soi_main1_bas,0.4605259163242375,-0.048560375365162826,-0.048560375365162826,-0.04799931940748058,-0.0475188632990116,-0.1459075935397116,-0.8873427885300851,-0.048560375365162826,0.6160757574849911,0.18035967207198225,-0.5447531000279134,-0.056741551358297566,-0.5447531000279134,-0.8717089494546858,0.9523094125259811,-0.8359644205028535,-0.028678458498698857,-0.06593982350859999,-0.13943481765956764,-0.8554451346967037,-0.06443178025819893,0.06289200949825727,-0.06343344776590357,-0.06479169671726417,-0.01368228524594301,-0.8237791849801329,-0.34733263226039646,-0.057824908662962686,-0.8877904791240775,0.19924357773490825,0.1154249862343115,0.11641107704485097,0.9326547824233166,0.022917208152403803,1.0,0.92342237069497
fup_sp,0.47685485637103986,-0.041290673260780106,-0.041290673260780106,-0.040470270208016204,-0.040263586477663205,-0.08674991250118297,-0.8700676457434142,-0.041290673260780106,0.49073951914070363,0.2698017975383378,-0.5159869948692132,-0.047632972483118576,-0.5159869948692132,-0.8275636604054497,0.9498285339298139,-0.7616059352320488,-0.026431042139815866,-0.05526655429722133,-0.19946801617691276,-0.8303998838658494,-0.054700661934813266,0.05333958050737411,-0.05350241528944744,-0.05490776998802127,-0.020039259440060932,-0.7960184639850361,-0.33870569062721917,-0.05008024623194216,-0.8705312838066581,0.21648730268203117,0.11118275301415358,0.11209829139499222,0.8529238493850642,0.018003568820917876,0.92342237069497,1.0
