,Data Type,Count,Missing,Unique,Mean,Median,Std,Variance,Min,25%,75%,Max
time,float64,14761,0,14761,632.624284992294,632.6347278367759,365.1779747314715,133354.95322897926,0.1596137336655374,316.4074278655753,948.8467759939884,1265.057322576332
prs_thr_up_sp,float64,14761,0,3,984.2604508248612,984.231021591516,0.3250291748001954,0.10564396447129597,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
prs_tur_down,float64,14761,0,3,984.2605968756471,984.231021591516,0.3247736186319254,0.1054779033592753,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
fup_mes,float64,14761,0,248,8.026989305274888,8.026123045181963,0.20796931342027525,0.043251235324500675,7.12280273287251,7.891845701460288,8.166503904527351,8.819580076264591
prs_bpa,float64,14761,0,3,984.2604508248612,984.231021591516,0.3250291748001954,0.10564396447129597,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
prs_thr_up,float64,14761,0,3,984.2604508248612,984.231021591516,0.3250291748001954,0.10564396447129597,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
prs_sp_bpa,float64,14761,0,3,984.2604508248612,984.231021591516,0.3250291748001954,0.10564396447129597,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
prs_eg[0],float64,14761,0,14480,2128.3116617910687,2132.348647323328,14.258690954167527,203.31026772645887,2088.360908497988,2120.558209801169,2138.759059151449,2157.592804918559
soi_main1_chk_tu[1],float64,14761,0,3578,0.6274193211072203,2.839776962430672,5.323832627170722,28.343193842127516,-8.1991733062215,-4.152268466098643,2.859375000000014,7.851562500000014
soi_main1_chk_tu[4],float64,14761,0,3151,0.6304652930434568,2.855419007098204,5.322984466311269,28.334163628591064,-8.175882503798391,-4.1484375,2.859375000000014,7.851562500000014
soi_main1_chk_tu[3],float64,14761,0,1314,0.6357086373555773,2.859375000000014,5.32279775198209,28.332175908505594,-8.15625,-4.1484375,2.859375000000014,7.851562500000014
prs_eg_mes[0],float64,14761,0,14480,2128.3116617910687,2132.348647323328,14.258690954167527,203.31026772645887,2088.360908497988,2120.558209801169,2138.759059151449,2157.592804918559
soi_main1_chk_tu[2],float64,14761,0,2524,0.6322351141459857,2.859375000000014,5.3230152854564095,28.334491729202583,-8.175864847911196,-4.1484375,2.859375000000014,7.851562500000014
poil,float64,14761,0,11748,6848.380268915421,6849.28768103792,2.481332026519395,6.15700862583085,6838.82603623631,6845.281181962929,6849.982574196995,6856.479107790653
prs_cmpr_up,float64,14761,0,2130,984.260597722744,984.231021591516,0.2831543269477449,0.08017637286923042,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
soi_main1_chk_tu[5],float64,14761,0,2859,0.631240806257194,2.855512294502079,5.322635190333941,28.330445369381227,-8.175864526484526,-4.1484375,2.859375000000014,7.851562500000014
map,float64,14761,0,2130,984.2618434044776,984.231021591516,0.2470148087537,0.06101631574362699,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
prs_up_cmp_prot[0],float64,14761,0,2130,984.2615517392697,984.231021591516,0.25620611430393775,0.06564157300672241,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
prs_bpa_dif,float64,14761,0,2130,-34.02700843746332,-33.99618524452251,0.2567867475932143,0.06593943373950113,-35.07411306934894,-33.99618524452251,-33.99618524452251,-32.91825741969608
pfu_mes,float64,14761,0,14703,8.041174506560887,8.0413654159078,0.14042778703169143,0.019719963370618085,7.257080078125,7.949922912807049,8.133948859533954,8.554858207007017
egbp_mes[0],float64,14761,0,14517,2103.6798574081226,2107.436628027066,12.423613131330848,154.34616323697628,2067.906821226895,2097.205462817159,2112.856786558215,2128.544401407915
pfu_l_mes,float64,14761,0,12585,4648.124342955281,4656.059065428847,78.88835806972318,6223.373038936858,4317.183855954834,4593.782196061891,4705.376497748695,4898.435706111239
prs_cmpr_down,float64,14761,0,2130,984.2616981314058,984.231021591516,0.2558802010738573,0.06547467730159763,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
amp_mes,float64,14761,0,2130,984.2624318413222,984.231021591516,0.25578793531902516,0.0654274678547698,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
map_mes,float64,14761,0,11473,1585.5164895853297,1593.025997439756,14.258937315456398,203.31729336611494,1558.932387273976,1568.991510313106,1595.996520943008,1607.024551766232
soi_main1_tu,float64,14761,0,3319,0.6305790088343826,2.852222947696104,5.322829749815074,28.332516545516395,-8.200485997780797,-4.1484375,2.859375000000014,7.851562500000014
soi_main1,float64,14761,0,3309,2.852132450402851,2.859375000000014,0.011113252272963663,0.000123504376082532,2.790044715173194,2.844908436487196,2.859375000000014,2.859375000000014
prs_thr_down,float64,14761,0,2481,984.2616133597022,984.231021591516,0.2665815250901561,0.07106570951939352,983.1530937666896,984.231021591516,984.231021591516,985.3089494163426
n,float64,14761,0,11454,1399.8575241710703,1400.0,2.1507068288697226,4.625539863746858,1393.083815694778,1398.226852277481,1401.570271324015,1406.0
soi_main1_chk_tu[0],float64,14761,0,4928,0.6232201172013083,2.835937500000014,5.323074664984913,28.335123889004247,-8.203125,-4.164699196881684,2.859375000000014,7.851562500000014
fup,float64,14761,0,14081,7.998356008138035,7.998374437174386,0.04073312597518274,0.0016591875517101068,7.820916500935066,7.972305631528833,8.024549609850402,8.148193357656213
soi_main1_bas,float64,14761,0,5253,2.84816133548991,2.853427527181888,0.012697281436766282,0.00016122095588444962,2.790911794911514,2.835937500000014,2.859375000000014,2.859375000000014
