time,prs_sp_bpa,prs_bpa,prs_thr_up_sp,prs_tur_down,prs_thr_up,fup_mes,prs_cmpr_up,poil,prs_eg_mes[0],prs_eg[0],soi_main1_chk_tu[1],soi_main1_chk_tu[3],soi_main1_chk_tu[5],soi_main1_chk_tu[2],soi_main1_chk_tu[4],map,amp_mes,prs_cmpr_down,map_mes,prs_up_cmp_prot[0],egbp_mes[0],prs_bpa_dif,pfu_mes,pfu_l_mes,n,prs_thr_down,soi_main1,soi_main1_tu,soi_main1_chk_tu[0],fup,fup_sp,soi_main1_bas
0.01868545492096985,1257.112596322576,1257.112596322576,1257.112596322576,982.0751659418632,1257.112596322576,6.219482420563057,982.0751659418632,6848.987563897155,1462.333470664531,1462.333470664531,9.6328125,9.6328125,9.6328125,9.703125,9.6328125,1253.464225223163,983.1530937666897,1253.464225223163,1253.712977798123,983.1530937666897,1477.756130312047,-281.256244754708,5.3955078125,3626.978377965973,995.0,1256.780926222629,0.6328125000000142,9.6328125,9.6328125,5.627441405062943,5.49926757696498,0.6328125000000142
0.1386559409328498,1253.712977798123,1253.712977798123,1253.712977798123,983.1530937666897,1253.712977798123,5.908203123753719,982.0751659418632,6849.815478504829,1470.612616741264,1470.612616741264,9.6328125,9.6328125,9.6328125,9.683623444467893,9.6328125,1253.588790001354,982.7919852168295,1253.547557965439,1253.712977798123,982.7919852168295,1473.478382875241,-281.3395774969835,5.366882107922358,3702.144511498417,997.3652581832881,1253.512741150103,0.6419548539059612,9.641954853905947,9.6328125,5.517881048437686,5.49926757696498,0.6328125000000142
0.2588205370156089,1253.712977798123,1253.712977798123,1253.712977798123,982.0751659418632,1253.712977798123,5.792236326903181,982.0751659418632,6849.982574196995,1478.499070869279,1478.499070869279,9.6328125,9.671854163735484,9.6328125,9.640645836264516,9.671854163735484,1253.588961122605,982.4365814685633,1253.629574215038,1253.601773020677,982.0751659418632,1464.875626686657,-281.4215937465833,5.308012162380918,3789.801356263399,1002.602743762259,1253.712977798123,0.6610661138558885,9.661066113855874,9.6328125,5.48814727607579,5.49926757696498,0.6328125000000142
0.3788891646762664,1253.712977798123,1253.712977798123,1253.712977798123,983.1530937666897,1253.712977798123,5.072021483305104,982.9728913923251,6845.148667925278,1482.508383066994,1482.508383066994,9.6328125,9.640648819003735,9.6328125,9.6328125,9.6796875,1253.340469745469,982.7933419060046,1253.381205563005,1252.80017007707,982.0751659418632,1463.492886121944,-282.7229254175011,5.409879662978103,3679.119820481012,998.4001562303309,1253.712977798123,0.6328125000000142,9.6328125,9.6328125,5.554197628321283,5.511474608212405,0.6328125000000142
0.4988978336294991,1255.03965819791,1255.03965819791,1255.03965819791,982.0751659418632,1253.712977798123,5.676269530052643,982.2581112800046,6848.309035848014,1489.534263737993,1489.534263737993,9.6328125,9.6328125,9.671731899886646,9.6328125,9.6796875,1253.009061417466,982.0751659418632,1253.077761878884,1252.218424904598,982.0751659418632,1456.765880696499,-285.6508735790003,5.714596613170579,3744.680661223833,996.0,1255.771015644196,0.6328125000000142,9.6328125,9.6328125,5.59816051734845,5.560302733202105,0.6552729474697043
0.6193166721894983,1256.780926222629,1256.780926222629,1256.780926222629,982.0751659418632,1254.04464789807,4.876708983346303,982.0751659418632,6844.997343791445,1491.13416960365,1491.13416960365,9.6328125,9.6328125,9.699266702894084,9.6328125,9.6796875,1252.634969802513,982.0751659418632,1252.690063005255,1253.492129716192,982.0751659418632,1451.673769929379,-283.8500157862495,5.942887363149618,3805.965124370648,1004.015143010746,1254.060133890056,0.6794508904571129,9.702770085685648,9.703006695228549,5.365544786859362,5.599975584756237,0.6899157485895253
0.739063384938973,1253.712977798123,1253.712977798123,1253.712977798123,983.1530937666897,1253.712977798123,5.554199217578392,982.9748934352058,6848.884614336183,1490.911930131164,1490.911930131164,9.6328125,9.6328125,9.703125,9.6328125,9.64056175773871,1252.469214923324,982.4314117369554,1252.469214923324,1253.192310866835,982.4314117369554,1460.826816077002,-281.9054458168321,6.003998332213737,3787.623125954081,1004.759255538884,1256.166720763374,0.6328125000000142,9.6328125,9.6796875,5.487286622494829,5.587768553508812,0.6901318347330528
0.8590232133609703,1253.464225223163,1253.464225223163,1253.464225223163,982.0751659418632,1253.464225223163,5.285644530135042,982.2548236056764,6849.954934556409,1489.336949756684,1489.336949756684,9.671874868395843,9.6328125,9.683593815802078,9.6328125,9.6328125,1251.852608085403,982.7989328666778,1252.060567731002,1252.90035291571,982.7989328666778,1466.337107906618,-283.1930499924599,6.06741315972009,3786.568999023817,995.1925424496592,1254.343881608293,0.6328125000000142,9.6328125,9.689149893168057,5.599956957769124,5.54809570195468,0.6927023598424167
0.9792831816047425,1252.469214923324,1252.469214923324,1252.469214923324,982.0751659418632,1252.469214923324,5.755615233160906,982.0751659418632,6845.130967483884,1482.517898981195,1482.517898981195,9.6796875,9.6328125,9.640505870041501,9.6328125,9.6328125,1252.343619963546,982.434307366487,1251.971361161204,1253.796205200621,982.434307366487,1469.962270310191,-279.7633806927486,6.247980701405946,3715.339873401367,998.8621652368321,1255.046407946565,0.6613017494345772,9.661301749434562,9.703125,5.598132097087532,5.511474608212405,0.674208694846656
1.099134095362288,1253.712977798123,1253.712977798123,1253.712977798123,983.1530937666897,1253.712977798123,5.871582030011444,982.9725176339691,6844.17834744793,1476.682880847718,1476.682880847718,9.699198713830219,9.6328125,9.6328125,9.6328125,9.6328125,1252.840890428232,983.1530937666897,1253.050840870436,1252.469214923324,983.1530937666897,1471.169663975811,-280.8428604019809,6.00231589319214,3817.416216327857,1006.030982408617,1255.785260122564,0.6796875000000142,9.6796875,9.684229769959607,5.540809303529237,5.49926757696498,0.6600046079235795
1.219503208965662,1253.464225223163,1253.464225223163,1253.464225223163,983.1530937666897,1253.464225223163,6.195068358068207,982.250482524117,6848.899698562926,1474.377477031487,1474.377477031487,9.683499427201372,9.6328125,9.6328125,9.672063645597254,9.6328125,1252.974776932727,982.7904292124215,1252.722613269658,1252.999263118024,982.7904292124215,1476.090036860023,-280.5146328012028,5.545187267428199,3728.522488238047,998.9690981796783,1253.505222062502,0.6328125000000142,9.6328125,9.6328125,5.645626212105324,5.49926757696498,0.6328125000000142
1.339181189941783,1253.464225223163,1253.464225223163,1253.464225223163,982.0751659418632,1253.464225223163,6.384277342403295,982.0751659418632,6849.954996196466,1466.3653644438,1466.3653644438,9.640607708401625,9.6328125,9.6328125,9.699227395799188,9.6328125,1253.46267029047,982.0751659418632,1253.546765172549,1253.93383948102,982.0751659418632,1473.497557767661,-282.7515920214738,5.301790871585475,3688.29535620319,996.6241587538973,1256.5644535383,0.6425649805296603,9.642564980529645,9.6328125,5.596719147861124,5.49926757696498,0.6328125000000142
1.459194320752331,1253.215472648203,1253.215472648203,1253.215472648203,982.0751659418632,1253.215472648203,6.060791014346532,982.0751659418632,6849.291461229766,1476.017026483223,1476.017026483223,9.6328125,9.671882552252557,9.6328125,9.68358997387372,9.6328125,1253.340050134694,982.0751659418632,1253.298381143572,1253.022073670047,982.0751659418632,1472.283501425988,-283.9097500281608,5.238845372579838,3774.297648787703,1001.452941934833,1254.944303578668,0.6796875000000142,9.6796875,9.6328125,5.459038229169545,5.49926757696498,0.6328125000000142
1.579103480489621,1253.215472648203,1253.215472648203,1253.215472648203,982.0751659418632,1253.215472648203,6.054687498722819,982.0751659418632,6849.153398947128,1477.701248258222,1477.701248258222,9.6328125,9.6796875,9.6328125,9.6796875,9.671846995692755,1252.72037830772,982.0751659418632,1252.964676373092,1251.917566812386,982.0751659418632,1470.612960962285,-280.7566959046363,5.371219113082283,3726.691211160335,998.912917605152,1254.415911583099,0.651154301274164,9.65115430127415,9.6328125,5.559243249722134,5.49926757696498,0.6328125000000142
1.699092719802039,1252.80088502327,1252.80088502327,1252.80088502327,982.0751659418632,1252.80088502327,5.407714842609292,982.0751659418632,6849.842108793739,1480.896102525802,1480.896102525802,9.6328125,9.6796875,9.6328125,9.640753301149942,9.6796875,1251.806178911184,982.0751659418632,1251.860950614734,1252.607663871662,982.0751659418632,1462.550737349425,-279.6529701462782,5.479008217590584,3728.979384908856,995.0,1254.751270573524,0.6328125000000142,9.6328125,9.6328125,5.690506504469605,5.511474608212405,0.6328125000000142
