time,prs_bpa,prs_sp_bpa,prs_thr_up,prs_tur_down,fup_mes,ti_main1_tu_tmp,prs_thr_up_sp,soi_main1_chk_tu[1],soi_main1_chk_tu[4],prs_eg[0],prs_cmpr_up,prs_eg_mes[0],soi_main1_chk_tu[2],soi_main1_chk_tu[5],soi_main1_chk_tu[3],poil,map,pfu_mes,egbp_mes[0],prs_up_cmp_prot[0],prs_bpa_dif,prs_cmpr_down,amp_mes,pfu_l_mes,map_mes,ti_main1_tu,prs_thr_down,ti_main1_tu_[0],fup,soi_main1_tu,soi_main1,soi_main1_chk_tu[0],n,soi_main1_bas,fup_sp
0.08089660185117964,980.9972381170368,980.9972381170368,980.9972381170368,980.9972381170368,7.916259763955138,1.6,980.9972381170368,1.921875000000014,1.921875000000014,1896.655466544595,980.9972381170368,1896.655466544595,1.945312500000014,1.921875000000014,1.945312500000014,6849.816739147022,981.5352142519113,7.594742388007932,1893.194304275812,981.7187510330517,1.600177783614551,981.7187510330517,981.7187510330517,4060.996505833361,1521.951171129931,1.2,981.7594134605398,1.6,8.021499310843682,1.928740439977138,1.928740439977138,1.905302939977138,1201.121223682928,1.921875000000014,7.962036131132981
0.1808483913818577,980.9972381170368,980.9972381170368,980.9972381170368,980.9972381170368,8.300781248249027,1.6,980.9972381170368,1.921875000000014,1.941346983621149,1893.62438292682,980.9972381170368,1893.62438292682,1.945312500000014,1.921875000000014,1.945312500000014,6849.265633034699,980.9972381170368,7.572726362940131,1888.963253608621,980.9972381170368,2.321690699629472,980.9972381170368,980.9972381170368,3970.368380292558,1521.951171129931,1.2,980.9972381170368,1.6,8.002748693156272,1.938455002949411,1.938455002949411,1.921875000000014,1198.414826918349,1.921875000000014,7.949829099885557
0.2807731886632041,982.0751659418632,982.0751659418632,982.0751659418632,982.0751659418632,7.904052732707712,1.6,982.0751659418632,1.921875000000014,1.925843100247627,1895.348985620119,981.8926667133362,1895.348985620119,1.964781899752401,1.902405600247627,1.945312500000014,6849.842190175052,981.5378549780125,7.52741392319633,1890.579617852623,981.3537288696322,1.965199947034122,981.3537288696322,981.3537288696322,3952.08938519249,1521.951171129931,1.2,981.3122831816031,1.6,8.000396966039492,1.915024941461111,1.915024941461111,1.921875000000014,1196.123192507021,1.90866832292081,7.937622068638132
0.3808000203852657,982.0751659418632,982.0751659418632,982.0751659418632,982.0751659418632,8.343505857615014,1.6,982.0751659418632,1.921875000000014,1.902438682306988,1892.250662895202,982.0751659418632,1892.250662895202,1.949313682306988,1.879001182306988,1.945312500000014,6849.982574196995,982.0751659418632,7.657473154709429,1891.501187079239,982.0751659418632,1.243762874803044,982.0751659418632,982.0751659418632,4027.718609700031,1522.08850848464,1.2,982.0751659418632,1.6,7.974372421949299,1.898437500000014,1.898437500000014,1.921875000000014,1194.293431490648,1.895899711793819,7.885742185836575
0.4808548712944116,980.9972381170368,980.9972381170368,980.9972381170368,980.9972381170368,8.184814451398488,1.6,980.9972381170368,1.921875000000014,1.898437500000014,1886.005743576833,981.1799800238423,1886.005743576833,1.964776623172633,1.875000000000014,1.945312500000014,6849.982574196995,981.5336902253907,7.747527424864084,1894.669200111184,981.7170186707663,1.6019101459,981.7170186707663,981.7170186707663,4010.030668225871,1522.228009804442,1.2,981.7579455947539,1.6,8.002772621431944,1.898437500000014,1.898437500000014,1.914977644060092,1195.0,1.88576031714451,7.87353515458915
0.58085372416366,980.9972381170368,980.9972381170368,980.9972381170368,980.9972381170368,8.380126951357289,1.6,980.9972381170368,1.921875000000014,1.898437500000014,1882.26294915263,980.9972381170368,1882.26294915263,1.968750000000014,1.875000000000014,1.945312500000014,6849.982574196995,980.9972381170368,7.724828388470918,1894.988666417508,980.9972381170368,2.321690699629472,980.9972381170368,980.9972381170368,4012.149826848785,1521.813415339711,1.2,980.9972381170368,1.6,7.964787895625657,1.905353552565424,1.905353552565424,1.891521447434604,1195.590169818915,1.875000000000014,7.87353515458915
0.6808975996672757,980.9972381170368,980.9972381170368,980.9972381170368,980.9972381170368,8.557128904444951,1.6,980.9972381170368,1.921875000000014,1.917889890010323,1880.766846810253,980.9972381170368,1880.766846810253,1.968750000000014,1.855547609989705,1.945312500000014,6849.982574196995,980.9972381170368,7.879472170824807,1899.918648489511,980.9972381170368,2.321690699629472,980.9972381170368,980.9972381170368,4043.209287516183,1521.674151060175,1.2,980.9972381170368,1.6,7.98609778452384,1.928823708413315,1.928823708413315,1.875000000000014,1197.592956451268,1.862678277059771,7.8491210920943
0.7809144826941861,980.9972381170368,980.9972381170368,980.9972381170368,980.9972381170368,8.459472654465552,1.6,980.9972381170368,1.902462650877483,1.941287349122545,1883.316558227283,980.9972381170368,1883.316558227283,1.968750000000014,1.870974849122545,1.964724849122545,6849.29580131447,980.9972381170368,7.938656992665027,1899.032572764037,980.9972381170368,2.321690699629472,980.9972381170368,980.9972381170368,4060.759042936927,1521.951171129931,1.2,980.9972381170368,1.6,7.950895183709828,1.938347220901562,1.938347220901562,1.868034720901562,1199.891555724602,1.863625332153202,7.87353515458915
0.8809573847201477,982.0751659418632,982.0751659418632,982.0751659418632,982.0751659418632,8.42895507634699,1.6,982.0751659418632,1.898437500000014,1.925840264860539,1885.677285697155,981.8927971172886,1885.677285697155,1.968750000000014,1.875000000000014,1.968750000000014,6849.842290485784,981.5379812682144,7.847176607338237,1897.872931515896,981.3560345528772,1.962894263789028,981.3560345528772,981.3560345528772,4124.82466578461,1521.813172500761,1.2,981.3188077945554,1.6,7.987681137925422,1.921875000000014,1.921875000000014,1.858554423896269,1202.29832208624,1.875000000000014,7.897949217084
0.9809842968815587,980.9972381170368,980.9972381170368,980.9972381170368,980.9972381170368,8.197021482645914,1.6,980.9972381170368,1.898437500000014,1.921875000000014,1891.13389657172,981.1806476725334,1891.13389657172,1.949300393584303,1.894449606415725,1.968750000000014,6849.982574196995,981.5347592391913,7.599347521756725,1894.450299132532,981.7172417676095,1.601687049056799,981.7172417676095,981.7172417676095,4093.927511563146,1521.674246648941,1.2,981.7532163849708,1.6,7.972460648858728,1.921875000000014,1.921875000000014,1.875000000000014,1203.0,1.886649268703648,7.922363279578851
