time,prs_tur_down,prs_thr_up_sp,prs_sp_bpa,prs_bpa,prs_thr_up,fup_mes,soi_main1_chk_tu[4],prs_eg[0],soi_main1_chk_tu[3],soi_main1_chk_tu[2],soi_main1_chk_tu[5],poil,prs_cmpr_up,prs_eg_mes[0],soi_main1_chk_tu[1],map,prs_bpa_dif,egbp_mes[0],prs_cmpr_down,prs_up_cmp_prot[0],amp_mes,pfu_mes,pfu_l_mes,map_mes,prs_thr_down,n,fup,soi_main1,soi_main1_chk_tu[0],soi_main1_tu,fup_sp,soi_main1_bas
212.7746020117364,984.2310215915161,1229.998565651942,1229.998565651942,1229.998565651942,1229.998565651942,5.761718748784618,0.6328125000000142,1447.487038736505,0.6328125000000142,0.6328125000000142,0.6328125000000142,6848.852630765279,984.2310215915161,1447.487038736505,0.6796875000000142,1229.501060502022,-252.1521934843944,1445.528843051441,1229.501060502022,984.2310215915161,984.2310215915161,6.081117073351644,3826.423042581472,1231.076452005689,1233.294061712236,996.672709774815,5.459099725609855,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
212.8946336245525,984.2310215915161,1229.501060502022,1229.501060502022,1229.501060502022,1229.501060502022,6.158447264325932,0.6328125000000142,1441.961336190947,0.6328125000000142,0.6718938060510655,0.6328125000000142,6849.955001554318,984.2310215915161,1441.961336190947,0.6406061939489629,1229.334775039707,-252.041481980298,1448.794996442195,1229.390348997925,983.8712092032027,983.8712092032027,5.814561758929923,3833.225075267104,1230.689699830945,1231.912939518926,1000.230936296658,5.614529612168151,0.6576031423632444,0.6328125000000142,0.6576031423632444,5.49926757696498,0.6328125000000142
213.0147152138105,983.1530937666897,1230.661905851835,1230.661905851835,1230.661905851835,1230.661905851835,6.10351562371252,0.6328125000000142,1437.236565082374,0.6328125000000142,0.6796875000000142,0.6328125000000142,6849.982574196995,983.3326242805792,1437.236565082374,0.6328125000000142,1229.335762605897,-251.9315019598938,1455.25678717701,1229.280368977521,983.5137741368891,983.5137741368891,5.5963881460708,3842.304848075317,1231.132615577687,1230.910241548788,1000.345670420922,5.424593281127325,0.64542816019616,0.6328125000000142,0.64542816019616,5.49926757696498,0.6328125000000142
213.1347407914753,984.2310215915161,1229.998565651942,1229.998565651942,1229.998565651942,1229.998565651942,6.158447264325932,0.6328125000000142,1442.127667093849,0.6328125000000142,0.6796875000000142,0.6328125000000142,6845.837844276152,984.0511185828723,1442.127667093849,0.6328125000000142,1229.501060502022,-252.1521934843944,1453.98322965699,1229.501060502022,984.2310215915161,984.2310215915161,5.352946794128167,3808.099003338993,1231.351897485528,1233.307083818511,994.3368137402566,5.375963815735168,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
213.2546903598912,984.2310215915161,1229.749813076982,1229.749813076982,1229.749813076982,1229.749813076982,6.024169920604256,0.6328125000000142,1449.614460121358,0.6718443372145555,0.6796875000000142,0.6328125000000142,6849.012057174077,983.3334535192463,1449.614460121358,0.6328125000000142,1229.335124654307,-252.0412702488534,1447.668580352304,1229.390137266481,983.870521076008,983.870521076008,5.350499128377892,3792.548489601379,1230.910658426795,1230.412585608575,998.7993153820009,5.421938968328565,0.6390571514218965,0.6328125000000142,0.6390571514218965,5.49926757696498,0.6328125000000142
213.3746639077052,983.1530937666897,1231.573998626688,1231.573998626688,1231.573998626688,1231.573998626688,5.731201170666056,0.6718530525468077,1456.553699603805,0.6406469474532207,0.6406469474532207,0.6328125000000142,6849.264266231175,983.1530937666897,1456.553699603805,0.6328125000000142,1229.0036506956,-251.7098129412223,1436.793258664589,1229.05867995885,983.1530937666897,983.1530937666897,5.224643325879054,3882.792675615307,1230.910658426795,1232.758144383992,1002.663718705956,5.509341141921093,0.6640279535854355,0.6328125000000142,0.6640279535854355,5.511474608212405,0.6328125000000142
213.4946204396645,983.1530937666897,1230.744823376822,1230.744823376822,1230.744823376822,1230.744823376822,5.505371092588693,0.6796875000000142,1457.690089265278,0.6328125000000142,0.6328125000000142,0.6718555287094161,6849.844033892956,983.1530937666897,1457.690089265278,0.6328125000000142,1228.837720302129,-251.4888532845012,1434.141838274473,1228.837720302129,983.5120497607793,983.5120497607793,5.389290275746911,3781.096646128073,1230.192746438616,1230.964643870155,998.9312052506548,5.361211224796186,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.535888670707255,0.6399702524966189
213.614525959343,984.2310215915161,1229.501060502022,1229.501060502022,1229.501060502022,1229.501060502022,4.913330077088578,0.6796875000000142,1462.662775843349,0.6328125000000142,0.6328125000000142,0.6796875000000142,6849.982574196995,984.0509399543969,1462.662775843349,0.6328125000000142,1229.16811105168,-251.7091637252348,1431.770766053492,1229.058030742862,983.873017125324,983.873017125324,5.740937795526702,3868.045503556491,1228.672186361867,1230.381621404383,998.0,5.466966215636011,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.54809570195468,0.6398938707760932
213.7344174626449,983.1530937666897,1229.501060502022,1229.501060502022,1229.501060502022,1229.501060502022,5.352783201995879,0.640617958108783,1464.62769657949,0.6328125000000142,0.6328125000000142,0.6796875000000142,6854.129197833453,983.3325864702834,1464.62769657949,0.6328125000000142,1229.501060502022,-252.1521934843944,1431.968954746587,1229.501060502022,983.5107581700653,983.5107581700653,5.888286503241518,3978.664895709128,1228.588588141423,1232.911075992011,1003.608007623793,5.626367325908995,0.6766250595609001,0.6766250595609001,0.6766250595609001,5.575561522261387,0.6796875000000142
213.8542649531963,984.2310215915161,1229.749813076982,1229.749813076982,1229.749813076982,1229.749813076982,5.151367186413366,0.6328125000000142,1461.501842479602,0.6328125000000142,0.6328125000000142,0.6796875000000142,6850.255490955612,984.0520312906244,1461.501842479602,0.6719038894826326,1229.335467856547,-252.0418470943995,1440.772074983173,1229.390714112027,984.2310215915161,984.2310215915161,5.826582964140913,3846.790196397397,1228.754802777142,1230.12976615445,1002.921811473215,5.445372039361533,0.6733699891008819,0.6796875000000142,0.6733699891008819,5.54809570195468,0.6796875000000142
