Rank,Sensor,Nominal Mean,Fault Mean,Nominal Std,Fault Std,% Change,t Statistic,p Value,Effect Size,Absolute Effect,Effect_Norm,Pct_Norm,P_Norm,Importance Score
1,prs_bpa_dif,-12.521618924399133,-7.499927344601552,0.28415106127414463,0.41550132434477655,40.10417191352558,-1043.6283174448213,0.0,-13.284322924670176,13.284322924670176,1.0,0.36821744329891426,1.0,0.8104652329896742
2,time,302.3950302073011,631.7466809215931,174.5714768723609,364.72098509798934,108.91437286138974,-90.16827884684676,0.0,-1.0423855070911168,1.0423855070911168,0.07846734176834211,1.0,1.0,0.5392336708841711
3,map,982.1585307954158,981.3686786645076,0.27394557920386114,0.4018012113969395,-0.08042002448103325,170.0027896261226,0.0,2.161911225435357,2.161911225435357,0.1627415441264601,0.0007383784377419138,1.0,0.2815922855945526
4,prs_up_cmp_prot[0],982.159003442627,981.3657460321825,0.28448555515260326,0.41529033033584456,-0.08076669945130366,164.80435935658613,0.0,2.098892276185353,2.098892276185353,0.15799768554914623,0.0007415614425296437,1.0,0.279221311207332
5,prs_cmpr_down,982.1591561891116,981.3661112678552,0.28472982454250345,0.41544013397729357,-0.08074505198663663,164.66022234581436,0.0,2.097381924332097,2.097381924332097,0.15788399124482821,0.0007413626857990278,1.0,0.2791644044281538
6,amp_mes,982.1582437503195,981.3727053528447,0.2808972759594204,0.41764569748197417,-0.07998083837032222,163.74740773134727,0.0,2.0736092091087155,2.0736092091087155,0.15609445967756758,0.0007343460396371204,1.0,0.2782675336506749
7,prs_thr_down,982.1565591834051,981.367697917514,0.2912089095043934,0.4295392581521285,-0.08031929925174024,159.26618037376582,0.0,2.0218321036339004,2.0218321036339004,0.1521968500087556,0.0007374536265655119,1.0,0.27631966109234746
8,prs_eg[0],2131.382899848655,2122.496458395989,4.309113176471748,4.52010305411879,-0.4169331307526716,140.2020764566922,0.0,1.9956496102270476,1.9956496102270476,0.15022591829056997,0.003828081820599408,1.0,0.2762613836914648
9,prs_eg_mes[0],2131.382899848655,2122.496458395989,4.309113176471748,4.52010305411879,-0.4169331307526716,140.2020764566922,0.0,1.9956496102270476,1.9956496102270476,0.15022591829056997,0.003828081820599408,1.0,0.2762613836914648
10,prs_cmpr_up,982.1543554130426,981.367190435504,0.3084261248560552,0.45621204920164,-0.08014676849929386,149.83743796203166,0.0,1.9004888396245618,1.9004888396245618,0.14306252944929426,0.0007358695312077216,1.0,0.27175202558400946
11,prs_thr_up,982.1549106023734,981.3674733305177,0.3503731472715722,0.517315975017972,-0.08017444736623223,132.0671745973228,0.0,1.6760396931463093,1.6760396931463093,0.12616673824104002,0.0007361236654070122,1.0,0.2633042062201421
12,prs_tur_down,982.1547578348247,981.3676926741705,0.3501728023434405,0.5173874699422126,-0.080136572609938,132.03238730927896,0.0,1.675230188712855,1.675230188712855,0.12610580141813646,0.0007357759173981941,1.0,0.2632736334842877
13,prs_thr_up_sp,982.1546050672757,981.3679176420197,0.3499722760314961,0.5172903215836531,-0.08009812520322138,132.01865647627702,0.0,1.6748565658745118,1.6748565658745118,0.12607767632358238,0.0007354229115854024,1.0,0.2632594650352668
14,prs_bpa,982.1546050672757,981.3679176420197,0.3499722760314961,0.5172903215836531,-0.08009812520322138,132.01865647627702,0.0,1.6748565658745118,1.6748565658745118,0.12607767632358238,0.0007354229115854024,1.0,0.2632594650352668
15,prs_sp_bpa,982.1546050672757,981.3679176420197,0.3499722760314961,0.5172903215836531,-0.08009812520322138,132.01865647627702,0.0,1.6748565658745118,1.6748565658745118,0.12607767632358238,0.0007354229115854024,1.0,0.2632594650352668
16,soi_main1_chk_tu[2],2.852674891363462,2.837022280119252,0.010349958886042152,0.028167798768973823,-0.5486994431646862,59.58903496729522,0.0,0.654874989291467,0.654874989291467,0.04929682852524652,0.0050378974670587376,1.0,0.2261597835027409
17,soi_main1_chk_tu[1],2.849909901052093,2.8337850133167013,0.011886360737079238,0.030413498399178254,-0.5658034216955109,56.05010945646316,0.0,0.6223443925177164,0.6223443925177164,0.04684803253028178,0.005194938067683524,1.0,0.22498249768544595
18,soi_main1_bas,2.8491364822063523,2.8373760000708983,0.011726742235552768,0.025426369312101307,-0.41277356170550167,46.72872407571912,0.0,0.5358096433697627,0.5358096433697627,0.04033398212374951,0.0037898906348275943,1.0,0.22130395825232305
19,pfu_l_mes,4630.936163090629,4584.683554820046,95.40187445703003,97.34672659786,-0.9987744732744108,33.27035510025512,9.262682490543321e-234,0.4782039025866371,0.4782039025866371,0.035997612019696514,0.009170272453806484,1.0,0.22074988774599022
20,soi_main1_chk_tu[3],2.857575625010878,2.850644171419748,0.005623628558547917,0.015769355945114846,-0.24256413480232575,47.43878901793585,0.0,0.5189208051732899,0.5189208051732899,0.0390626461066832,0.0022271085847505715,1.0,0.22019945562876678
21,soi_main1_chk_tu[4],2.8526457856254455,2.842342622962325,0.010405549808284054,0.02381533408422214,-0.36117918022062734,44.413636341758405,0.0,0.503558544187812,0.503558544187812,0.037906225785332176,0.0033161755490277054,1.0,0.21994796555737442
22,soi_main1_tu,2.852427947871746,2.843001137711209,0.010650114693061943,0.02192072179790992,-0.33048372589289576,42.73102810161469,0.0,0.49566646907063755,0.49566646907063755,0.037312136409311504,0.0030343444782396814,1.0,0.21956637154812766
23,soi_main1,2.852409376817182,2.8429902614794154,0.010628263059049967,0.02192901160955255,-0.3302161118358443,42.7142496216999,0.0,0.4951966013438092,0.4951966013438092,0.03727676631709884,0.003031887373176128,1.0,0.21954794937050226
24,soi_main1_chk_tu[0],2.8480388606826064,2.841427417001272,0.012587740824947163,0.020212305971476646,-0.2321402201566048,29.518069762818037,1.4850361387921358e-187,0.36528297250600267,0.36528297250600267,0.02749729697007286,0.002131401155401582,1.0,0.21438806883165692
