Rank,Sensor,Nominal Mean,Fault Mean,Nominal Std,Fault Std,% Change,t Statistic,p Value,Effect Size,Absolute Effect,Effect_Norm,Pct_Norm,P_Norm,Importance Score
15,egbp_mes[0],2337.447799307003,2330.702449673109,3.3833551177184713,17.614193625815258,-0.288577551802175,47.94742908632119,0.0,0.460953205534947,0.460953205534947,0.006973926616439793,0.0016356863955824307,1.0,0.20397766922689464
16,prs_eg[0],2362.6917324313335,2356.0066533602653,4.053755548450115,20.49041253445332,-0.2829433471707684,40.7594376855725,0.0,0.39250390490873555,0.39250390490873555,0.005938332560943776,0.0016037511608146314,1.0,0.20345029162871628
17,prs_eg_mes[0],2362.6917324313335,2356.0066533602653,4.053755548450115,20.49041253445332,-0.2829433471707684,40.7594376855725,0.0,0.39250390490873555,0.39250390490873555,0.005938332560943776,0.0016037511608146314,1.0,0.20345029162871628
18,pfu_mes,8.070999126430268,8.10135676484953,0.10311984734869549,0.11488281716157644,0.376132346735734,-20.90802143481504,6.857276986732313e-96,-0.2729150841494019,0.2729150841494019,0.004129030336536238,0.002131955720921383,1.0,0.20270410188454455
19,fup,8.020119201612383,8.029206588369544,0.03218465676517617,0.036394038421960574,0.11330737771744886,-19.94151103707356,1.6410715958987223e-87,-0.25893601976884445,0.25893601976884445,0.00391753605037902,0.0006422375375150511,1.0,0.20215143928644402
20,n,1600.0081591139415,1600.350218288138,1.1929930798245596,1.2395640414043274,0.021378589368314188,-20.872978393561784,1.6712453102881647e-95,-0.27928294223308603,0.27928294223308603,0.004225371948756894,0.00012117598048813703,1.0,0.20214903876852489
21,pfu_l_mes,4628.429834387507,4617.57624714122,88.3432764098895,108.46086207688424,-0.23449825609646344,8.398181507075673,4.849915625099034e-17,0.10596978796794014,0.10596978796794014,0.0016032549854826212,0.001329159544425448,0.9999982447995678,0.20120002431598252
22,fup_sp,8.011354653101606,8.013570233920262,0.019039425758065873,0.022524895179404328,0.027655507895896717,-8.07574107602019,7.118590355118147e-16,-0.10321572344065008,0.10321572344065008,0.001561587754016097,0.00015675418183341806,0.9999742461278914,0.20082266935713639
23,fup_mes,7.986234251199362,7.980383524511791,0.16805392967259272,0.17900314417464608,-0.07326014368652516,2.51287729590043,0.011984458322932339,0.033326923865638215,0.033326923865638215,0.0005042150018696771,0.00041524581388301926,0.1601151325433384,0.03239970775376742
24,poil,6848.220736422406,6848.1681826848,2.565037573003627,2.566165581926099,-0.0007674071795991573,1.5102881304360651,0.1309899909475789,0.020482376111120245,0.020482376111120245,0.0003098852252551317,4.34974056610998e-06,0.07356349065583083,0.014868945665963565
