Rank,Sensor,Nominal Mean,Fault Mean,Nominal Std,Fault Std,% Change,t Statistic,p Value,Effect Size,Absolute Effect,Effect_Norm,Pct_Norm,P_Norm,Importance Score
1,amp_mes,983.8613862221125,982.4778370893504,0.38365939788344566,0.4057371884430407,-0.14062439609249963,206.7046544590595,0.0,3.469951268680762,3.469951268680762,1.0,0.0005514065008106452,1.0,0.7001654219502431
2,prs_up_cmp_prot[0],983.8566826755459,982.4762039375823,0.38801876100217614,0.40442838809919973,-0.14031299093374525,204.95496214984627,0.0,3.4582056930810934,3.4582056930810934,0.9966150603595841,0.0005501854407834064,1.0,0.6984725858120271
3,prs_cmpr_up,983.8565373800003,982.4724719606896,0.4402188313066428,0.45334793971657456,-0.14067756494218403,181.86266723104038,0.0,3.0815959929134564,3.0815959929134564,0.8880804813391647,0.0005516149827680526,1.0,0.6442057251644128
4,prs_tur_down,983.8594623274183,982.4766265326587,0.5137041633187166,0.5245284209531984,-0.140552167022761,156.15451457844796,0.0,2.6539484459080582,2.6539484459080582,0.7648373825483321,0.000551123281257651,1.0,0.5825840282585434
5,soi_main1_chk_tu[3],0.6376148262649493,-0.9884849703699031,0.013371739614553412,6.82423760803894,-255.02854225650583,24.45846489104617,1.506107044990658e-128,0.2897644984399159,0.2897644984399159,0.08350679188358782,1.0,1.0,0.541753395941794
6,soi_main1_chk_tu[1],0.6424027231786361,-0.981896888448258,0.017542512886833308,6.824665825320777,-252.8475601083679,24.429784412926786,2.9270199813706983e-128,0.2894253595805494,0.2894253595805494,0.08340905596941878,0.9914480860501319,1.0,0.5391389537997489
7,soi_main1_chk_tu[4],0.6432758137602687,-0.9825935728956768,0.018148297124664866,6.8252394412585815,-252.74840929459577,24.451327170271536,1.7769040643778186e-128,0.28968068960158755,0.28968068960158755,0.0834826391414197,0.9910593028461233,1.0,0.5390591104245468
8,soi_main1_tu,0.6438361098294343,-0.9829324059437315,0.01607950578502639,6.824622776079808,-252.66810775868584,24.46709853049761,1.2328000040988006e-128,0.2898671822865198,0.2898671822865198,0.08353638418579987,0.9907444301060001,1.0,0.5389915211247001
9,soi_main1_chk_tu[0],0.6439499952675809,-0.9790681982680374,0.01829711919874449,6.824149685992436,-252.04102887852412,24.412343074756276,4.383096649527034e-128,0.2892188633836329,0.2892188633836329,0.08334954614322027,0.9882855724635837,1.0,0.5381604448106851
10,soi_main1_chk_tu[5],0.6474602107996179,-0.9789021994030028,0.020443966337655484,6.825227220358952,-251.1910976265324,24.45873693602094,1.4963842938974891e-128,0.2897689183827944,0.2897689183827944,0.08350806566023085,0.9849528817597454,1.0,0.537239897358039
11,soi_main1_chk_tu[2],0.6484401700280146,-0.9797132144754747,0.020963950671518853,6.82451351037132,-251.08768083154814,24.488220109026066,7.551486596372718e-129,0.29011832146127436,0.29011832146127436,0.08360875960415842,0.9845473710899622,1.0,0.5371685911290678
12,time,302.76020872398016,632.2015948006107,174.75895901543745,365.0497308879248,108.81264333417573,-76.17911908223209,0.0,-1.0417667069222698,1.0417667069222698,0.30022516924807946,0.42666849118689143,1.0,0.47811313198010713
