Rank,Sensor,Nominal Mean,Fault Mean,Nominal Std,Fault Std,% Change,t Statistic,p Value,Effect Size,Absolute Effect,Effect_Norm,Pct_Norm,P_Norm,Importance Score
1,amp_mes,983.8613862221125,981.4897543391177,0.38365939788344566,0.4091186521459741,-0.24105345694087824,353.49087718576067,0.0,5.913262978923536,5.913262978923536,1.0,0.0022042368813035102,1.0,0.7006612710643911
2,prs_up_cmp_prot[0],983.8566826755459,981.4806703403923,0.38801876100217614,0.4103949956255713,-0.24149984210019218,351.1692972575741,0.0,5.891406775509295,5.891406775509295,0.9963038675106888,0.0022083187088114548,1.0,0.6988144293679879
3,prs_cmpr_up,983.8565373800003,981.4810409826516,0.4402188313066428,0.4624938647547705,-0.2414474374154799,310.181269416647,0.0,5.216098838199297,5.216098838199297,0.8821016174641447,0.0022078395107934636,1.0,0.6417131605853104
4,time,302.76020872398016,633.8561791983448,174.75895901543745,365.9768021077246,109.35914328696263,-76.51135340514416,0.0,-1.044240315662624,1.044240315662624,0.1765929097664992,1.0,1.0,0.5882964548832497
5,prs_tur_down,983.8594623274183,981.483979444052,0.5137041633187166,0.5382596550533645,-0.2414453460402641,266.05273552076835,0.0,4.478236979525451,4.478236979525451,0.7573207881142942,0.002207820386876131,1.0,0.57932274017321
6,prs_eg_mes[0],1452.1792617836825,1462.984036758117,8.100575521985734,12.609185872025348,0.7440386499641466,-64.51330266025039,0.0,-0.9519554780418744,0.9519554780418744,0.1609864945014116,0.006803625445489824,1.0,0.28253433488435276
7,prs_eg[0],1452.1792617836825,1462.984036758117,8.100575521985734,12.609185872025348,0.7440386499641466,-64.51330266025039,0.0,-0.9519554780418744,0.9519554780418744,0.1609864945014116,0.006803625445489824,1.0,0.28253433488435276
8,prs_thr_down,1230.867147208467,1244.4158091771424,1.5557201794191657,18.562167833959183,1.1007412131685281,-74.49248983117408,0.0,-0.8856737661609928,0.8856737661609928,0.14977750343892585,0.010065378898224729,1.0,0.2779083653889304
9,prs_thr_up,1229.348521840099,1243.0101289687652,1.1760336851718904,18.84170016709323,1.111288368266585,-74.23925240186139,0.0,-0.8804631329003554,0.8804631329003554,0.14889632611276776,0.01016182401274415,1.0,0.27749671026020717
10,map_mes,1228.7720940274871,1242.1573155520073,1.7114577884476079,18.475865113112494,1.0893168545721161,-73.8191325761278,0.0,-0.8787516279395524,0.8787516279395524,0.14860689116510803,0.009960912474540024,1.0,0.27729171932491603
11,prs_sp_bpa,1229.469947940119,1243.0730330008726,1.3819102173980624,18.83541811520607,1.1064186711960253,-73.83190902083258,0.0,-0.8766734346501803,0.8766734346501803,0.14825544505206026,0.010117294612419739,1.0,0.2771629109097561
12,prs_bpa,1229.469947940119,1243.0730330008726,1.3819102173980624,18.83541811520607,1.1064186711960253,-73.83190902083258,0.0,-0.8766734346501803,0.8766734346501803,0.14825544505206026,0.010117294612419739,1.0,0.2771629109097561
13,prs_thr_up_sp,1229.469947940119,1243.0730330008726,1.3819102173980624,18.83541811520607,1.1064186711960253,-73.83190902083258,0.0,-0.8766734346501803,0.8766734346501803,0.14825544505206026,0.010117294612419739,1.0,0.2771629109097561
14,map,1228.5467916974897,1241.8886826693856,1.196143064044821,18.489729560158647,1.0859896474485438,-73.85981699785339,0.0,-0.8761659627843718,0.8761659627843718,0.14816962578990037,0.009930487884299392,1.0,0.27706395926024
15,prs_cmpr_down,1228.596598749021,1241.9236084109511,1.2671568097067578,18.470826070103133,1.0847343770526392,-73.81299648363807,0.0,-0.8759756399794797,0.8759756399794797,0.14813744003973664,0.009919009462302151,1.0,0.27704442285855896
16,soi_main1_chk_tu[2],0.6484401700280146,0.6761652400466737,0.020963950671518853,0.05591435356822404,4.275655843076669,-44.803994540959316,0.0,-0.5834194841317744,0.5834194841317744,0.09866286789734176,0.039097378733638964,1.0,0.26106064756876257
17,egbp_mes[0],1440.4931009004542,1455.1200582688043,7.283318911055095,28.14405064645161,1.0154132192099181,-50.035097205833445,0.0,-0.6218245799640905,0.6218245799640905,0.10515760624556036,0.00928512412122171,1.0,0.2553643403591467
18,prs_bpa_dif,-251.46052888338625,-258.79973824484944,1.6282699058572354,18.509863735827633,-2.918632754831562,40.43626037077612,0.0,0.48103689300821034,0.48103689300821034,0.08134880770950921,0.02668851151451467,1.0,0.24868095730910902
19,pfu_l_mes,3878.213213385287,3855.318225011362,51.17472326275901,52.11417171045381,-0.590348882699518,25.989094456638853,3.396817688888697e-144,0.44188145107189053,0.44188145107189053,0.07472717730411707,0.0053982581150111945,1.0,0.2389830660865619
20,soi_main1_chk_tu[3],0.6376148262649493,0.6457391482750597,0.013371739614553412,0.022332529584422688,1.2741739488244852,-28.262856754329043,3.240287618458065e-171,-0.40858529569689545,0.40858529569689545,0.06909641887282937,0.011651279541217722,1.0,0.23804359329878
21,soi_main1,0.6437951170924125,0.6513213230423103,0.01603419788967622,0.027988381420328973,1.1690374390984062,-21.280677058655762,4.8356922187112876e-99,-0.30390008846034666,0.30390008846034666,0.05139296012092284,0.010689892074509093,1.0,0.22890344768281415
22,soi_main1_tu,0.6438361098294343,0.6513451874638737,0.01607950578502639,0.028050091441556308,1.166302653703088,-21.180188335837936,3.8589559460487164e-98,-0.3025160212300363,0.3025160212300363,0.0511588986162606,0.010664884696862198,1.0,0.22877891471718897
23,soi_main1_chk_tu[1],0.6424027231786361,0.6489625398257132,0.017542512886833308,0.0245301747152423,1.0211377396750128,-19.101837229775576,2.8766139106536203e-80,-0.29140472885662966,0.29140472885662966,0.04927985274716763,0.009337470182950388,1.0,0.22744116742846895
24,pfu_mes,5.6564266952435505,5.749641838755703,0.3492169119813237,0.3688776018054928,1.6479510569903817,-15.314659807809253,2.2609117363262337e-52,-0.2570444564996767,0.2570444564996767,0.043469140035857105,0.015069165754765418,1.0,0.2262553197443582
25,fup_sp,5.517347408341057,5.523970050659765,0.02345005538101258,0.038582909051180204,0.12003308525933414,-13.24926647211327,7.695770575265798e-40,-0.1923570332486354,0.1923570332486354,0.03252976130678574,0.0010976044768781946,1.0,0.21659416199645634
26,soi_main1_chk_tu[0],0.6439499952675809,0.6471659981384951,0.01829711919874449,0.02215676712992345,0.4994181061493482,-9.575129487745606,1.2189138024644715e-21,-0.15323395493681327,0.15323395493681327,0.02591360395825121,0.00456677046965205,0.9999999999558861,0.21432683311119846
27,fup,5.515190222429254,5.5281241894425985,0.09727981061949624,0.09595624972769276,0.23451533839656757,-7.803762144130525,6.622350498964098e-15,-0.134189465818259,0.134189465818259,0.022692964323850717,0.0021444511299909346,0.9997611192493103,0.21194204135078473
28,soi_main1_bas,0.6453359337817595,0.6471126938426416,0.01809087712136325,0.023350434976439193,0.27532328015116975,-5.2064120946090915,1.9558474249478038e-07,-0.0815385972231164,0.0815385972231164,0.013789103835520585,0.0025176064101810926,0.5590552339098472,0.11946088062278408
29,fup_mes,5.648137706703151,5.683481253310181,0.41236158985283566,0.38612977271849436,0.625755752468369,-5.1114209017266745,3.260596234704583e-07,-0.08952367865962864,0.08952367865962864,0.015139471892035782,0.005722025005502847,0.5405584704465474,0.11739803753697822
30,n,999.7027036065824,1000.0120937297846,2.5661979122410625,5.289426800264137,0.03094821311236165,-4.92119080310138,8.689656789062506e-07,-0.06740798946592692,0.06740798946592692,0.01139945740721953,0.0002829961188627122,0.505083073044755,0.10680124214821958
31,poil,6848.481228056615,6848.320667744715,2.4434748184328785,2.4943951918724507,-0.002344465970671955,3.8140464761697936,0.00013752251868111382,0.06479279785055454,0.06479279785055454,0.010957198771895238,2.1438225467073983e-05,0.3218021815937593,0.06984546717233961
32,soi_main1_chk_tu[4],0.6432758137602687,0.6446610792039446,0.018148297124664866,0.030727702310785088,0.21534548852044183,-3.5228927530840375,0.00042813848452330836,-0.050733504792481066,0.050733504792481066,0.008579612470020185,0.001969158517961017,0.28070131096024387,0.06102081598244717
33,soi_main1_chk_tu[5],0.6474602107996179,0.646676195186114,0.020443966337655484,0.02966764589289007,-0.12109093353175732,1.923572775805186,0.054428879910698405,0.02900113683113251,0.02900113683113251,0.004904421963728044,0.001107277634884264,0.10534755024235343,0.023853904320799986
