Rank,Sensor,Nominal Mean,Fault Mean,Nominal Std,Fault Std,% Change,t Statistic,p Value,Effect Size,Absolute Effect,Effect_Norm,Pct_Norm,P_Norm,Importance Score
1,time,302.3950302073011,637.7056595861309,174.5714768723609,368.1842266812576,110.88496697480909,-91.49177151093978,0.0,-1.0511697779686562,1.0511697779686562,0.5449719881323538,1.0,1.0,0.7724859940661768
2,prs_bpa_dif,-12.521618924399133,-11.760000672962672,0.28415106127414463,0.43767906057083555,6.0824263702228,-154.4374810748042,0.0,-1.9288510251161117,1.9288510251161117,1.0,0.05485348046867894,1.0,0.7164560441406036
3,pfu_l_mes,4630.936163090629,4476.539980624959,95.40187445703003,115.82978646147959,-3.3340166443285155,104.28867845510686,0.0,1.4077745354414124,1.4077745354414124,0.7298513556051681,0.0300673457844465,1.0,0.573945881537918
4,map,982.1585307954158,981.6494999091717,0.27394557920386114,0.42341229348567216,-0.05182777222653092,106.86927257952948,0.0,1.3333548839339755,1.3333548839339755,0.6912689816745754,0.0004674012505077012,1.0,0.54577471121244
5,prs_up_cmp_prot[0],982.159003442627,981.6464352837397,0.28448555515260326,0.437641666594993,-0.052187900033558644,103.88337805258406,0.0,1.2979521210587557,1.2979521210587557,0.6729146544537427,0.0004706490109287287,1.0,0.5365985219301499
6,prs_cmpr_down,982.1591561891116,981.6468033238828,0.28472982454250345,0.437349032179694,-0.05216597147216587,103.83442758947147,0.0,1.2979436606060135,1.2979436606060135,0.672910268188224,0.00047045125137672595,1.0,0.536596269469525
7,amp_mes,982.1582437503195,981.6483950959143,0.2808972759594204,0.4361822407758894,-0.051911049736576884,104.13356002952412,0.0,1.2973940751550186,1.2973940751550186,0.6726253392622268,0.000468152276659559,1.0,0.5364531153141112
8,prs_thr_down,982.1565591834051,981.6463881048566,0.2912089095043934,0.4502545174610745,-0.05194396695499296,100.74006776288567,0.0,1.2567485282898099,1.2567485282898099,0.6515529255112675,0.0004684491358219336,1.0,0.5259169974963804
9,prs_cmpr_up,982.1543554130426,981.6435068375341,0.3084261248560552,0.4750572527592739,-0.05201306420859271,95.43592097078565,0.0,1.191959223933111,1.191959223933111,0.6179633410835127,0.0004690722793867005,1.0,0.5091223922255723
10,prs_thr_up,982.1549106023734,981.6433326311069,0.3503731472715722,0.5324731224180465,-0.052087299645306166,84.72627285947351,0.0,1.062545167171796,1.062545167171796,0.5508694830943897,0.0004697417609110114,1.0,0.47557566407546814
11,prs_tur_down,982.1547578348247,981.6436949354307,0.3501728023434405,0.5324000956473176,-0.052034864701022414,84.67014093827035,0.0,1.061699580637712,1.061699580637712,0.5504310943732944,0.00046926888396732556,1.0,0.4753563278518374
12,prs_sp_bpa,982.1546050672757,981.6439123180253,0.3499722760314961,0.5323561564136783,-0.05199718523087888,84.63558561192553,0.0,1.0611067134725656,1.0611067134725656,0.5501237263301295,0.0004689290771281163,1.0,0.4752025418882032
13,prs_bpa,982.1546050672757,981.6439123180253,0.3499722760314961,0.5323561564136783,-0.05199718523087888,84.63558561192553,0.0,1.0611067134725656,1.0611067134725656,0.5501237263301295,0.0004689290771281163,1.0,0.4752025418882032
14,prs_thr_up_sp,982.1546050672757,981.6439123180253,0.3499722760314961,0.5323561564136783,-0.05199718523087888,84.63558561192553,0.0,1.0611067134725656,1.0611067134725656,0.5501237263301295,0.0004689290771281163,1.0,0.4752025418882032
15,fup,7.998029074694238,8.736383887548008,0.04141643286316713,1.9592203599047382,9.231709536914847,-45.94311389923754,0.0,-0.4575374375238801,0.4575374375238801,0.23720724491739198,0.08325483416532119,1.0,0.3435800727082924
16,map_mes,1589.7759500562404,1613.6493111544778,1.6933755328960123,55.11735936844027,1.5016808561856065,-52.776009755531696,0.0,-0.525797845013635,0.525797845013635,0.2725963997048364,0.013542691107323496,1.0,0.34036100718461526
17,pfu_mes,8.033202693378804,8.72218785960377,0.14624958805102484,1.9450506144297164,8.576718309284619,-42.948607188234185,0.0,-0.4295248609849548,0.4295248609849548,0.22268431070725048,0.077347890731059,1.0,0.33454652257294293
18,fup_mes,8.046148043295474,8.72586756063415,0.20808104793432242,1.957278364539044,8.447763000148349,-41.86072347356586,0.0,-0.42053977580419605,0.42053977580419605,0.21802605298606753,0.07618492596987937,1.0,0.3318685042839976
19,soi_main1_chk_tu[3],2.857575625010878,2.8533937935928795,0.005623628558547917,0.01117277627200496,-0.14634193339966356,36.856905672299504,1.4828535863888594e-288,0.42939471080996017,0.42939471080996017,0.22261683521365355,0.00131976351161208,1.0,0.31170434666031044
20,soi_main1_chk_tu[4],2.8526457856254455,2.848074424109759,0.010405549808284054,0.014528056442823659,-0.16024988236260554,26.600435293126196,4.856223878522515e-153,0.3426412477135093,0.3426412477135093,0.17764007860217365,0.0014451903331405707,1.0,0.289253596401029
21,soi_main1_chk_tu[2],2.852674891363462,2.8481874578975046,0.010349958886042152,0.014962980364483056,-0.15730616480494453,25.80856162118106,2.1196452468007814e-144,0.3287470421328836,0.3287470421328836,0.1704367200225294,0.0014186428430887428,1.0,0.2856439528641913
22,soi_main1_chk_tu[5],2.854279427866974,2.8505248080884713,0.009236309373967775,0.013228481654714713,-0.13154352520097912,24.31014345302378,1.4187189948163382e-128,0.310584481111934,0.310584481111934,0.16102046092089337,0.0011863062125532602,1.0,0.28086612232421265
23,soi_main1,2.852409376817182,2.8484683076697985,0.010628263059049967,0.014550631129082541,-0.13816632280816407,22.66275903482508,3.633034563801628e-112,0.2937916133245515,0.2937916133245515,0.15231431017689198,0.001246032952686479,1.0,0.27653096497425195
24,soi_main1_tu,2.852427947871746,2.848487738273586,0.010650114693061943,0.014543912602395457,-0.1381352893102904,22.63807866412703,6.308139037713273e-112,0.29371366821221834,0.29371366821221834,0.15227390005121705,0.0012457530815847386,1.0,0.27651067595008394
25,soi_main1_chk_tu[1],2.849909901052093,2.8460488849042638,0.011886360737079238,0.0157825138586872,-0.13547853377413965,20.135767321342875,3.498785031774549e-89,0.26368288113489485,0.26368288113489485,0.13670463799505814,0.0012217935169238742,1.0,0.26871885705260623
26,soi_main1_bas,2.8491364822063523,2.84551004236317,0.011726742235552768,0.015018190338097356,-0.12728206829790614,19.481498412615824,1.235469431406968e-83,0.2582247666435894,0.2582247666435894,0.1338749147970331,0.0011478748812435698,1.0,0.2672818198628896
27,n,1399.838123139969,1399.296703761566,2.059124863622482,2.6080629942185545,-0.03867728485551258,16.644075632019458,1.0177396154446332e-61,0.22144388001496063,0.22144388001496063,0.11480610847156031,0.0003488054865390302,1.0,0.2575076958817419
28,soi_main1_chk_tu[0],2.8480388606826064,2.8448371687300633,0.012587740824947163,0.01585774950912719,-0.11241742508301597,16.13797666374822,3.714286735955877e-58,0.2151044550703073,0.2151044550703073,0.11151947572382298,0.001013820251292991,1.0,0.2560638839372994
29,poil,6848.305612654187,6847.953941924523,2.509053277247691,2.575904673209213,-0.00513514947426052,9.613236523536054,8.19300737375482e-22,0.13766234656533888,0.13766234656533888,0.07137012904200415,4.631060110634408e-05,0.9999999999703485,0.23569895769540367
