Rank,Sensor,Nominal Mean,Fault Mean,Nominal Std,Fault Std,% Change,t Statistic,p Value,Effect Size,Absolute Effect,Effect_Norm,Pct_Norm,P_Norm,Importance Score
1,prs_bpa_dif,-6.1972293794375695,-10.685790688192705,0.5460819617669682,0.35748716539634345,-72.42851658272001,561.5572949484065,0.0,10.588143701176314,10.588143701176314,1.0,0.5646575515218664,1.0,0.8693972654565598
2,time,277.190575118411,632.7423978546392,160.04961381683472,365.28806397558753,128.26980952882062,-91.29862920563183,0.0,-1.1210580664230136,1.1210580664230136,0.10587862217042512,1.0,1.0,0.5529393110852125
3,soi_main1_chk_tu[5],1.9172327043583528,-0.07910277547057445,0.07193738486566909,7.018234594378653,-104.12588285661693,31.992658902122958,4.8485318048755635e-216,0.34110814341438694,0.34110814341438694,0.0322160477833797,0.8117723355098703,1.0,0.4596397245446509
4,soi_main1_chk_tu[4],1.9191820116850888,-0.07814894543276069,0.07200886688938102,7.014892324009312,-104.07199238826462,32.023851434074146,1.9233936137378854e-216,0.341440817876746,0.341440817876746,0.03224746730995093,0.8113522018201871,1.0,0.4595293942010316
5,soi_main1_chk_tu[3],1.916269337502077,-0.07566419773360852,0.07132721037622738,7.019910863768529,-103.94851580896449,31.914558493061833,4.893051330902352e-215,0.3402748587944159,0.3402748587944159,0.03213734799959433,0.8103895701631065,1.0,0.4591855450487291
6,soi_main1_chk_tu[0],1.9176533519918095,-0.07438105928929367,0.07173799461829562,7.020839092756562,-103.87875416649396,31.911912650697396,5.290664524548716e-215,0.3402470140589831,0.3402470140589831,0.03213471819627671,0.8098457037402376,1.0,0.4590210702202096
7,soi_main1_tu,1.915655891221401,-0.07328898322279608,0.12282417953070741,7.0192242295731,-103.8257906108632,31.862415176416306,2.2453420636039747e-214,0.3397824482185924,0.3397824482185924,0.03209084215402587,0.8094327963240239,1.0,0.45887525997422013
8,soi_main1_chk_tu[1],1.922100478351365,-0.06843058293328447,0.07205529363917623,7.020739250903764,-103.56019800754532,31.888249038281696,1.0646715645611317e-214,0.3399950020313512,0.3399950020313512,0.03211091685444151,0.8073622186542395,1.0,0.45826412402349265
9,soi_main1_chk_tu[2],1.9255164002966219,-0.06812939122769936,0.07184741159377601,7.020306865161509,-103.53823998680065,31.94013566370534,2.2960705736815688e-215,0.3405480348116564,0.3405480348116564,0.03216314817996118,0.807191032458319,1.0,0.4582388838274763
10,map,983.5670424499837,982.8941508555927,0.37988350458014375,0.340858673367738,-0.06841339383585614,113.39558228336578,0.0,1.9051056285261212,1.9051056285261212,0.1799281991530271,0.0005333553864869855,1.0,0.29012410619245965
11,prs_up_cmp_prot[0],983.5677599656385,982.8943684068574,0.3987941148891466,0.35690486721855497,-0.06846417564607875,108.17127506574415,0.0,1.8191482212558336,1.8191482212558336,0.1718099293508579,0.0005337512848703163,1.0,0.28606509006089004
12,prs_cmpr_down,983.567177445115,982.8940273553833,0.39861158802551344,0.3571155799968115,-0.06843966585793249,108.15252948112298,0.0,1.8180960465870737,1.8180960465870737,0.1717105564391885,0.0005335602049253449,1.0,0.28601534628107184
13,amp_mes,983.5675684918984,982.894171417171,0.39885300852925737,0.3572076313274361,-0.06846474978429008,108.13650499909531,0.0,1.8180711312140574,1.8180711312140574,0.17170820330027015,0.0005337557608901486,1.0,0.2860142283784021
14,prs_thr_down,983.5674892691251,982.894124946695,0.4292167243830006,0.3883697928524578,-0.06846142534971772,100.21172625150709,0.0,1.6781488233640696,1.6781488233640696,0.1584932043543791,0.0005337298433762412,1.0,0.27940672113020243
15,prs_cmpr_up,983.566842198388,982.8938713727094,0.4501383926032441,0.4023864666015832,-0.06842146327080532,95.8020154397377,0.0,1.6118572011942467,1.6118572011942467,0.15223227476740553,0.0005334182963406669,1.0,0.276276162872605
16,prs_thr_up,983.567427135143,982.893941277705,0.5252022589391434,0.467974800924761,-0.06847378622527767,82.24110203641318,0.0,1.385423026851608,1.385423026851608,0.1308466399731325,0.0005338262095874748,1.0,0.26558346784944253
17,prs_tur_down,983.5674271351429,982.8941116606698,0.5252022589391434,0.4678728753966239,-0.06845646326803809,82.22491782517018,0.0,1.3852669515138774,1.3852669515138774,0.13083189939705653,0.0005336911586561355,1.0,0.26557605704612514
18,prs_bpa,983.5672327037172,982.8943672351163,0.5251560739935667,0.4677198290712862,-0.06841072437430198,82.18226114553916,0.0,1.3846762535475161,1.3846762535475161,0.1307761107731927,0.0005333345751864624,1.0,0.2655480557591523
19,prs_sp_bpa,983.5672327037172,982.8943672351163,0.5251560739935667,0.4677198290712862,-0.06841072437430198,82.18226114553916,0.0,1.3846762535475161,1.3846762535475161,0.1307761107731927,0.0005333345751864624,1.0,0.2655480557591523
20,prs_thr_up_sp,983.5672327037172,982.8943672351163,0.5251560739935667,0.4677198290712862,-0.06841072437430198,82.18226114553916,0.0,1.3846762535475161,1.3846762535475161,0.1307761107731927,0.0005333345751864624,1.0,0.2655480557591523
21,map_mes,1503.9253368662844,1489.7835658610527,32.38969502333267,25.923217762571003,-0.9403240080188278,28.726993333670986,1.5336873112636502e-173,0.5041355163744619,0.5041355163744619,0.04761321064413338,0.0073308287544275865,1.0,0.22600585394839498
22,egbp_mes[0],1859.719431063884,1847.019337807185,62.97685672723845,28.802942022257188,-0.6829037243232876,14.371280087143829,3.8918517552689166e-46,0.3005892352126485,0.3005892352126485,0.02838922890508691,0.005323963034106227,1.0,0.21579180336277534
23,prs_eg_mes[0],1876.3269936984038,1863.8844071095425,64.14664348367106,30.223158436462704,-0.6631352973468613,13.78771708964296,1.1633399675737122e-42,0.2863042104873163,0.2863042104873163,0.027040076010255574,0.005169847057408026,1.0,0.2150709921223502
24,prs_eg[0],1876.3269936984038,1863.8844071095425,64.14664348367106,30.223158436462704,-0.6631352973468613,13.78771708964296,1.1633399675737122e-42,0.2863042104873163,0.2863042104873163,0.027040076010255574,0.005169847057408026,1.0,0.2150709921223502
25,pfu_mes,7.931543984356243,8.003202713320682,0.640118468607455,0.34197471642197136,0.9034650643780723,-7.858392251414321,4.477435436418215e-15,-0.15782635296654277,0.15782635296654277,0.014905951167720616,0.007043473968635426,0.9998383178991515,0.20953368135428124
26,fup_mes,7.929238542037379,7.991943743590738,0.6494383666960917,0.39829123421002555,0.7908098768995708,-6.6611879729911765,2.9100124845974675e-11,-0.12831813016037982,0.12831813016037982,0.012119039350223782,0.00616520660476919,0.8767859752569764,0.18326627670793794
27,n,1194.1554609262055,1199.5469324409992,74.02023857760804,4.668637262993616,0.45148824346638955,-5.418639730049507,6.258065907420851e-08,-0.13137042077533778,0.13137042077533778,0.012407313735338035,0.003519832493124158,0.6002960773042989,0.12731882207646605
28,poil,6848.312851549961,6848.10070443106,2.4601493488607464,2.519382653058453,-0.0030978012176114665,5.314760855217563,1.0892347259883577e-07,0.08480843269545849,0.08480843269545849,0.008009754598063917,2.415066514085241e-05,0.5802395445163845,0.12006003140185112
29,fup,7.9301885590909045,7.968659230221048,0.5888062010802375,0.07987450310927827,0.48511672633612457,-4.845349877672933,1.297754667090346e-06,-0.11596485279737234,0.11596485279737234,0.01095233084005924,0.0037820023910390614,0.4905672554958996,0.10472421723652126
30,soi_main1,1.9156517051267048,1.9223484149427505,0.12282699068397583,0.01955316871258532,0.3495786733112229,-4.037210389278899,5.4804085357365936e-05,-0.09604181818939683,0.09604181818939683,0.009070694627872009,0.0027253386794238357,0.35509892150055644,0.07637273321787444
31,pfu_l_mes,4078.244628555349,4068.717648588766,214.68764873338614,94.92724180986568,-0.2336049166809731,3.1711159736068,0.0015255902734406172,0.0668543282173367,0.0668543282173367,0.006314074506743742,0.0018211995288609595,0.23471350737984734,0.05064609858799963
32,fup_sp,7.942977131887109,7.962107331342744,0.47516605662208006,0.03996097503012801,0.24084419655240494,-2.9930489326859266,0.0027741598874373224,-0.07236026922769194,0.07236026922769194,0.0068340845449285795,0.0018776374381244425,0.21307237600173812,0.04659480870424925
33,soi_main1_bas,1.9174052543167617,1.9196264640940297,0.07194788426985767,0.01888612198342324,0.11584456505828883,-2.264770808554305,0.02356298929274738,-0.051994400238082446,0.051994400238082446,0.00491062472379422,0.0009031319644414067,0.1356474678399223,0.02985574551921399
