Rank,Sensor,Nominal Mean,Fault Mean,Nominal Std,Fault Std,% Change,t Statistic,p Value,Effect Size,Absolute Effect,Effect_Norm,Pct_Norm,P_Norm,Importance Score
12,prs_cmpr_down,982.1591561891116,984.2616981314058,0.28472982454250345,0.2558802010738573,0.21407344512799983,-526.8665353240733,0.0,-7.917588239431471,7.917588239431471,0.09791220402515628,0.0012464531740276976,1.0,0.24933003796478648
13,prs_up_cmp_prot[0],982.159003442627,984.2615517392697,0.28448555515260326,0.25620611430393775,0.21407412539853737,-527.0071167455685,0.0,-7.913800027651412,7.913800027651412,0.09786535741562279,0.0012464571349363953,1.0,0.24930661584829233
14,prs_thr_down,982.1565591834051,984.2616133597022,0.2912089095043934,0.2665815250901561,0.21432979870819546,-513.077924082843,0.0,-7.660658136670196,7.660658136670196,0.09473489903264852,0.0012479458053697922,1.0,0.2477418332579352
15,prs_cmpr_up,982.1543554130426,984.260597722744,0.3084261248560552,0.2831543269477449,0.21445125179083016,-484.31129187722576,0.0,-7.2238705005704205,7.2238705005704205,0.0893334006409441,0.001248652971923098,1.0,0.24504129621204898
16,prs_tur_down,982.1547578348247,984.2605968756471,0.3501728023434405,0.3247736186319254,0.214410104316426,-425.235733308085,0.0,-6.320051947348861,6.320051947348861,0.07815640280920218,0.0012484133887275101,1.0,0.23945272542121937
17,prs_thr_up_sp,982.1546050672757,984.2604508248612,0.3499722760314961,0.3250291748001954,0.2144108215469028,-425.31208277853153,0.0,-6.3181673026623155,6.3181673026623155,0.07813309650563047,0.0012484175648372737,1.0,0.23944107352226643
18,prs_sp_bpa,982.1546050672757,984.2604508248612,0.3499722760314961,0.3250291748001954,0.2144108215469028,-425.31208277853153,0.0,-6.3181673026623155,6.3181673026623155,0.07813309650563047,0.0012484175648372737,1.0,0.23944107352226643
19,prs_bpa,982.1546050672757,984.2604508248612,0.3499722760314961,0.3250291748001954,0.2144108215469028,-425.31208277853153,0.0,-6.3181673026623155,6.3181673026623155,0.07813309650563047,0.0012484175648372737,1.0,0.23944107352226643
20,prs_thr_up,982.1549106023734,984.2604508248612,0.3503731472715722,0.3250291748001954,0.2143796462002526,-424.90570155590257,0.0,-6.314670603521268,6.314670603521268,0.07808985486318085,0.0012482360448465046,1.0,0.23941939824504438
21,map_mes,1589.7759500562404,1585.5164895853297,1.6933755328960123,14.258937315456398,-0.26792834995144876,35.76936092272683,2.1519951156930602e-269,0.3619452839351257,0.3619452839351257,0.004475966596760514,0.001560026008874216,1.0,0.20270599110104254
22,pfu_l_mes,4630.936163090629,4648.124342955281,95.40187445703003,78.88835806972318,0.37115993957430526,-13.138342373155542,3.733246183042692e-39,-0.2032124431431869,0.2032124431431869,0.0025130099711923016,0.002161097021994957,1.0,0.20190483409219465
23,prs_eg[0],2131.382899848655,2128.3116617910687,4.309113176471748,14.258690954167527,-0.1440960260028619,23.978641801371207,3.040640576871776e-125,0.2563243817908361,0.2563243817908361,0.0031698143939256594,0.0008390062058778575,1.0,0.2018366090587262
24,prs_eg_mes[0],2131.382899848655,2128.3116617910687,4.309113176471748,14.258690954167527,-0.1440960260028619,23.978641801371207,3.040640576871776e-125,0.2563243817908361,0.2563243817908361,0.0031698143939256594,0.0008390062058778575,1.0,0.2018366090587262
25,egbp_mes[0],2106.257910750254,2103.6798574081226,3.9046435246937166,12.423613131330848,-0.12239969896245335,22.95155819704239,4.560653116143714e-115,0.24652475540649751,0.24652475540649751,0.0030486281199116724,0.000712678273480216,1.0,0.2017381175419999
26,fup_mes,8.046148043295474,8.026989305274888,0.20808104793432242,0.20796931342027525,-0.23811068249670322,6.36281723075848,2.043005591986063e-10,0.09210690178037458,0.09210690178037458,0.0011390324283765277,0.0013864111720650672,0.8073008223078744,0.16244560402738267
27,soi_main1_bas,2.8491364822063523,2.84816133548991,0.011726742235552768,0.012697281436766282,-0.034226044365812607,5.591802861343782,2.286624484568408e-08,0.07869336667990962,0.07869336667990962,0.0009731550493389906,0.00019928282841747026,0.636732179842005,0.12789279834159575
28,pfu_mes,8.033202693378804,8.041174506560887,0.14624958805102484,0.14042778703169143,0.09923580278453015,-3.814630166734563,0.00013699920627171648,-0.056006762029209234,0.056006762029209234,0.0006926030180859816,0.0005778053475245622,0.32194016215212135,0.06490767554372463
29,poil,6848.305612654187,6848.380268915421,2.509053277247691,2.481332026519395,0.0010901420797575345,-2.063216513219571,0.03911078164079755,-0.029978450626649163,0.029978450626649163,0.0003707260450216739,6.347405931840203e-06,0.11730862537029069,0.023648992318348525
30,soi_main1,2.852409376817182,2.852132450402851,0.010628263059049967,0.011113252272963663,-0.009708508763912887,1.773712048446863,0.07613182283268843,0.02526987999701156,0.02526987999701156,0.00031249789344138404,5.65282702701371e-05,0.09320281430962411,0.018813770289726556
31,n,1399.838123139969,1399.8575241710703,2.059124863622482,2.1507068288697226,0.0013859481879094752,-0.6416348061469037,0.5211205033767345,-0.009144865852592677,0.009144865852592677,0.00011308923172873074,8.069751560380479e-06,0.023588486605924257,0.004776662862517332
32,fup,7.998029074694238,7.998356008138035,0.04141643286316713,0.04073312597518274,0.004087675110254502,-0.5483234215142508,0.583478789867167,-0.007982678669734688,0.007982678669734688,9.871713948014672e-05,2.3800689583541103e-05,0.019497910536717563,0.003956080883958648
