,Data Type,Count,Missing,Unique,Mean,Median,Std,Variance,Min,25%,75%,Max
time,float64,14743,0,14743,631.7466809215931,631.7376095280941,364.72098509798934,133021.39697084777,0.104528746201936,315.9209351976532,947.5732580799747,1263.405523539901
prs_bpa,float64,14743,0,4,981.3679176420197,980.9972381170368,0.5172903215836531,0.26758927680411926,979.8363927672236,980.9972381170368,982.0751659418632,983.1530937666896
prs_sp_bpa,float64,14743,0,4,981.3679176420197,980.9972381170368,0.5172903215836531,0.26758927680411926,979.8363927672236,980.9972381170368,982.0751659418632,983.1530937666896
prs_thr_up,float64,14743,0,4,981.3674733305177,980.9972381170368,0.517315975017972,0.267615818008795,979.8363927672236,980.9972381170368,982.0751659418632,983.1530937666896
prs_tur_down,float64,14743,0,4,981.3676926741705,980.9972381170368,0.5173874699422126,0.2676897940532039,979.8363927672236,980.9972381170368,982.0751659418632,983.1530937666896
fup_mes,float64,14743,0,250,8.031350963197037,8.038330076429387,0.2257710530987316,0.050972568417310286,7.09838867037766,7.885742185836575,8.184814451398488,8.782958982522315
prs_thr_up_sp,float64,14743,0,4,981.3679176420197,980.9972381170368,0.5172903215836531,0.26758927680411926,979.8363927672236,980.9972381170368,982.0751659418632,983.1530937666896
soi_main1_chk_tu[1],float64,14743,0,3337,2.8337850133167013,2.839901844895873,0.030413498399178254,0.0009249808848768181,2.745980756619114,2.812500000000014,2.859375000000014,2.859375000000014
soi_main1_chk_tu[4],float64,14743,0,2954,2.842342622962325,2.859375000000014,0.02381533408422214,0.0005671701375431127,2.749988040536149,2.835937500000014,2.859375000000014,2.859375000000014
prs_eg[0],float64,14743,0,14391,2122.496458395989,2122.522804608225,4.52010305411879,20.431331619854014,2106.233529954739,2119.369351689257,2125.673670557718,2140.541386080663
prs_cmpr_up,float64,14743,0,5300,981.367190435504,981.1732405096536,0.45621204920164,0.2081294338367596,979.8363927672236,980.9972381170368,981.8956514856434,982.973483410427
prs_eg_mes[0],float64,14743,0,14391,2122.496458395989,2122.522804608225,4.52010305411879,20.431331619854014,2106.233529954739,2119.369351689257,2125.673670557718,2140.541386080663
soi_main1_chk_tu[2],float64,14743,0,3370,2.837022280119252,2.855486703531418,0.028167798768973823,0.0007934248874894033,2.765625000000014,2.816263908012634,2.859375000000014,2.859375000000014
soi_main1_chk_tu[5],float64,14743,0,2439,2.8539553511825084,2.859375000000014,0.010536000200098521,0.00011100730021647609,2.789062500000014,2.855495002097724,2.859375000000014,2.859375000000014
soi_main1_chk_tu[3],float64,14743,0,2282,2.850644171419748,2.859375000000014,0.015769355945114846,0.000248672586923729,2.769525270268081,2.8398538893055085,2.859375000000014,2.859375000000014
poil,float64,14743,0,11908,6848.28426814525,6849.260505822135,2.5434996180955904,6.469390307252414,6838.629246327803,6845.1675842282,6849.95575395636,6856.481497186369
map,float64,14743,0,5301,981.3686786645076,981.5307663173168,0.4018012113969395,0.16144421348004803,979.8363927672236,980.9972381170368,981.5387010173241,983.1530937666896
pfu_mes,float64,14743,0,14705,8.025711463757435,8.031850789057154,0.1702142343627812,0.02897288557970781,7.281077331741579,7.9181906741407,8.140027809741463,8.559065628904822
egbp_mes[0],float64,14743,0,14430,2102.6330026814503,2097.482370379562,26.468629263416556,700.5883350841913,2050.710633902659,2091.0151911091034,2124.569814288113,2153.843218920877
prs_up_cmp_prot[0],float64,14743,0,5301,981.3657460321825,981.3534784004012,0.41529033033584456,0.1724660584704549,979.8363927672236,980.9972381170368,981.7154681534184,983.1530937666896
prs_bpa_dif,float64,14743,0,5301,-7.499927344601552,-7.487182096662809,0.41550132434477655,0.17264135053226318,-9.286762798501298,-7.849185082322854,-7.130907148848442,-5.970061799035364
prs_cmpr_down,float64,14743,0,5301,981.3661112678552,981.3535096612748,0.41544013397729357,0.17259050491907163,979.8363927672236,980.9972381170368,981.7154761216949,983.1530937666896
amp_mes,float64,14743,0,5300,981.3727053528447,981.3545554164778,0.41764569748197417,0.17442792862520468,979.8363927672236,980.9972381170368,981.7155741810873,982.7915869362467
pfu_l_mes,float64,14743,0,12626,4584.683554820046,4590.18165223805,97.34672659786,9476.385179318504,4197.78261997406,4520.144838347609,4651.391567333874,4939.23112840467
map_mes,float64,14743,0,11069,1591.4462969119977,1587.568143250344,16.693524786763643,278.6737698062921,1562.267687098801,1583.3934758188384,1602.5974858176464,1622.472476800617
ti_main1_tu,float64,14743,0,3588,1.22706667136527,1.2,0.15319764744084488,0.02346951918140941,0.8009750054724885,1.2,1.2,2.0
prs_thr_down,float64,14743,0,6142,981.367697917514,981.130844056266,0.4295392581521285,0.18450397429388088,979.8617828418752,980.9972381170368,981.7806277371492,982.8835631572298
ti_main1_tu_[0],float64,14743,0,10,1.3530391204251735,1.2,0.3989799782648306,0.1591850230562047,0.8,1.2,1.6,2.0
fup,float64,14743,0,14141,7.998613167477589,7.998927697749735,0.044373652350786996,0.0019690210229485043,7.800870185210679,7.970507192111498,8.028338971231626,8.147485498510662
soi_main1_tu,float64,14743,0,6043,2.843001137711209,2.853440909163349,0.02192072179790992,0.0004805180441413631,2.765625000000014,2.835937500000014,2.859375000000014,2.859375000000014
soi_main1,float64,14743,0,6061,2.8429902614794154,2.853413474589009,0.02192901160955255,0.0004808815501718905,2.765625000000014,2.835937500000014,2.859375000000014,2.859375000000014
soi_main1_chk_tu[0],float64,14743,0,4262,2.841427417001272,2.844406259764013,0.020212305971476646,0.00040853731268459045,2.765625000000014,2.835937500000014,2.859375000000014,2.859375000000014
n,float64,14743,0,12640,1399.913208428344,1400.0,4.437140992046151,19.688220183296302,1386.155057399539,1397.1023018920034,1402.4994798755195,1418.034170882854
soi_main1_bas,float64,14743,0,6190,2.8373760000708983,2.845217619337167,0.025426369312101307,0.0006465002563953671,2.762440570060237,2.8201593314776274,2.859375000000014,2.859375000000014
