,time,prs_bpa,prs_thr_up,fup_mes,prs_sp_bpa,prs_thr_up_sp,prs_tur_down,soi_main1_chk_tu[5],soi_main1_chk_tu[1],soi_main1_chk_tu[2],prs_eg_mes[0],prs_eg[0],poil,soi_main1_chk_tu[3],prs_cmpr_up,soi_main1_chk_tu[4],map,prs_cmpr_down,egbp_mes[0],prs_bpa_dif,pfu_l_mes,map_mes,pfu_mes,prs_up_cmp_prot[0],amp_mes,fup,n,soi_main1,prs_thr_down,soi_main1_tu,soi_main1_chk_tu[0],soi_main1_bas,fup_sp
prs_eg_mes[0],-0.5822386792308584,0.9930317341454561,0.9930307677545573,0.9527742804363388,0.9930317341454561,0.9930317341454561,-0.09724967772350065,-0.050415453523815656,-0.13319601710435522,-0.1998239011617402,1.0,1.0,-0.042952032580033564,-0.1660594798935853,-0.11471922807348617,-0.13851476856855793,0.9930662354867231,0.9930247885657097,0.9804673008462382,-0.9929660861406525,-0.22309779206086053,0.9930569588237184,0.9723283884727999,-0.12372731307465566,-0.1385017992239106,0.9802823952089784,0.011497082460167583,-0.13793634040676717,0.9929597069956554,-0.13792842280888823,-0.0545750664226255,-0.04460542942111258,0.9817199737258556
prs_eg[0],-0.5822386792308584,0.9930317341454561,0.9930307677545573,0.9527742804363388,0.9930317341454561,0.9930317341454561,-0.09724967772350065,-0.050415453523815656,-0.13319601710435522,-0.1998239011617402,1.0,1.0,-0.042952032580033564,-0.1660594798935853,-0.11471922807348617,-0.13851476856855793,0.9930662354867231,0.9930247885657097,0.9804673008462382,-0.9929660861406525,-0.22309779206086053,0.9930569588237184,0.9723283884727999,-0.12372731307465566,-0.1385017992239106,0.9802823952089784,0.011497082460167583,-0.13793634040676717,0.9929597069956554,-0.13792842280888823,-0.0545750664226255,-0.04460542942111258,0.9817199737258556
poil,0.004541585375900069,-0.042260806337801174,-0.042182925783000653,-0.04503547654148811,-0.042260806337801174,-0.042260806337801174,0.008278205772594947,0.011143820482320866,-0.006813765180684816,0.02242083234095541,-0.042952032580033564,-0.042952032580033564,1.0,0.019996597458616434,0.018802479472394454,0.01916272093140802,-0.042030083981769245,-0.042049324153690934,-0.041044577129929344,0.04247182349049349,0.015616766053821465,-0.04214998993195428,-0.047738724420395645,0.018264222464239203,0.021831659154069778,-0.0461307489111463,0.01073101591271172,0.01891455074988759,-0.0420114770956233,0.01689366846976699,-0.004487069770455367,0.0027642209325599806,-0.04609794150858868
soi_main1_chk_tu[3],0.10730451101534264,-0.16661411863777484,-0.16656744573552915,-0.12754430321046312,-0.16661411863777484,-0.16661411863777484,0.012396395367014253,-0.10104473035009978,-0.14126243440813532,0.3729844551289668,-0.1660594798935853,-0.1660594798935853,0.019996597458616434,1.0,0.02786262004266463,0.3478421610593066,-0.16677417129704347,-0.16698271744412627,-0.14108565819157323,0.16689699791088244,0.02840495467814772,-0.16714320835192445,-0.18493554895738584,0.026528329456098995,0.029248442430704794,-0.14250202294246297,0.08954241055208832,0.15300709016379088,-0.16685006424808047,0.15272655031927693,-0.1925918317991733,-0.15029228529090521,-0.14482920970352342
prs_cmpr_up,0.15543954647021102,-0.11371094982105753,-0.11362522766137614,-0.10892313868448873,-0.11371094982105753,-0.11371094982105753,0.7757302515458518,0.003161587291354655,0.01600289763444391,0.01563849340547679,-0.11471922807348617,-0.11471922807348617,0.018802479472394454,0.02786262004266463,1.0,0.020106386953278967,-0.11373135198886182,-0.11369204850878492,-0.11456205826289419,0.11379484776954275,-0.022383092114050197,-0.11360817805550223,-0.10944870612092945,0.6077311657789912,0.6520528275081987,-0.10878002019057305,-0.004513871941985842,0.0202015163986767,-0.11387082727626179,0.018704510575232893,0.01445550751642641,0.0013559671694533973,-0.10848032902586878
soi_main1_chk_tu[4],0.1056439906436594,-0.19105173465099018,-0.1910618245928158,-0.20288180615418522,-0.19105173465099018,-0.19105173465099018,0.0141574278249095,0.3504384318649404,-0.17781095513956283,-0.14203283757916962,-0.13851476856855793,-0.13851476856855793,0.01916272093140802,0.3478421610593066,0.020106386953278967,1.0,-0.19039011005355283,-0.19042991379410942,-0.22613183894763442,0.19040903416479552,0.05358474902679097,-0.1915366027176903,-0.18684422033456077,0.011673406917009068,0.010869693734095628,-0.16655215668204382,0.15299953279254036,0.20709416810661704,-0.19084461709864853,0.20893304685429712,-0.05640505716975953,0.1767905992842968,-0.16586730039715447
map,-0.5817395985781011,0.9998759675223463,0.9999034092579082,0.9598789419330757,0.9998759675223463,0.9998759675223463,-0.09552560377900733,-0.12811912671379003,-0.1194449932330415,-0.14224794482144693,0.9930662354867231,0.9930662354867231,-0.042030083981769245,-0.16677417129704347,-0.11373135198886182,-0.19039011005355283,1.0,0.9999862852848052,0.99348550305697,-0.9999000131338117,-0.23396398884677527,0.9999036346163054,0.9655700263022226,-0.12221050368413508,-0.1367499517855153,0.9774172110612066,-0.015575142674195536,-0.15738832222779067,0.9998482032911641,-0.15744163542198888,-0.09998901839508417,-0.1168417921289721,0.9785746633848059
prs_cmpr_down,-0.5817002373485627,0.9998730075235297,0.9998923871680316,0.9597519665746459,0.9998730075235297,0.9998730075235297,-0.09548966241946502,-0.12825385472049491,-0.11978417416510931,-0.14241334736454453,0.9930247885657097,0.9930247885657097,-0.042049324153690934,-0.16698271744412627,-0.11369204850878492,-0.19042991379410942,0.9999862852848052,1.0,0.9934160295176776,-0.9999174230498696,-0.23417340627354696,0.9998917145115662,0.9654659273388967,-0.12218776516882938,-0.13670991416593517,0.9772998564487608,-0.015797479303945327,-0.15759267469385002,0.9998392492629631,-0.1576272651204476,-0.10034452599371148,-0.11704523653346471,0.9784488235656325
egbp_mes[0],-0.5859503526116627,0.9934205156215759,0.9934514450021479,0.9715588480362942,0.9934205156215759,0.9934205156215759,-0.09647419500313235,-0.18535357275032596,-0.08362764751610045,-0.06890752821674608,0.9804673008462382,0.9804673008462382,-0.041044577129929344,-0.14108565819157323,-0.11456205826289419,-0.22613183894763442,0.99348550305697,0.9934160295176776,1.0,-0.9933547432869421,-0.2259116697019573,0.993541517296188,0.9645199254555984,-0.12415907049096941,-0.13741938675933404,0.9797639071801143,-0.005723158943652476,-0.15240207115802573,0.9934132788452008,-0.15267184809164006,-0.11535979445475494,-0.16114116746290258,0.980440355277129
prs_bpa_dif,0.5816299490558633,-0.9998518251097038,-0.9998148042302757,-0.9598655367019756,-0.9998518251097038,-0.9998518251097038,0.09557899073737598,0.12827646315560126,0.11997222204872653,0.14234874130780203,-0.9929660861406525,-0.9929660861406525,0.04247182349049349,0.16689699791088244,0.11379484776954275,0.19040903416479552,-0.9999000131338117,-0.9999174230498696,-0.9933547432869421,1.0,0.2352503710730612,-0.99981619566351,-0.9655845689038048,0.12237386131348674,0.13687857619981553,-0.977360463888369,0.01580980629329876,0.15770839185995034,-0.9997600818417931,0.15765628242028412,0.10050242792445994,0.11715424473705584,-0.9784245975316589
pfu_l_mes,-0.13376223528151027,-0.23452408245574405,-0.23399150499162938,-0.23529253142821924,-0.23452408245574405,-0.23452408245574405,-0.028720913985375907,0.0579133998630915,0.03484803619673058,0.025531160605921106,-0.22309779206086053,-0.22309779206086053,0.015616766053821465,0.02840495467814772,-0.022383092114050197,0.05358474902679097,-0.23396398884677527,-0.23417340627354696,-0.2259116697019573,0.2352503710730612,1.0,-0.23412017889819503,-0.2343822685143576,-0.03292929064911273,-0.03636939755446839,-0.22871256159684875,0.0113693118315437,0.04373948342446121,-0.23349130658326123,0.044051999827762436,0.046043236085908185,0.06889183132265159,-0.23367091423747063
map_mes,-0.5816934186091695,0.9998667923888186,0.9998895923438058,0.95991678028052,0.9998667923888186,0.9998667923888186,-0.09539685424864372,-0.12823797168960172,-0.12017528274722052,-0.14160762892932488,0.9930569588237184,0.9930569588237184,-0.04214998993195428,-0.16714320835192445,-0.11360817805550223,-0.1915366027176903,0.9999036346163054,0.9998917145115662,0.993541517296188,-0.99981619566351,-0.23412017889819503,1.0,0.9654776875238383,-0.12217146842845722,-0.13654748795711794,0.977377226124869,-0.015547278557254686,-0.1576480059368279,0.9998454219444036,-0.15772241520862573,-0.10011124693164607,-0.11684466045870429,0.9785255142873934
pfu_mes,-0.5206187471578724,0.9655655225455878,0.9654628631579594,0.9620038478460466,0.9655655225455878,0.9655655225455878,-0.09171702207821167,-0.07279816497691624,-0.053173476760839784,-0.18009499999797646,0.9723283884727999,0.9723283884727999,-0.047738724420395645,-0.18493554895738584,-0.10944870612092945,-0.18684422033456077,0.9655700263022226,0.9654659273388967,0.9645199254555984,-0.9655845689038048,-0.2343822685143576,0.9654776875238383,1.0,-0.11687215520328557,-0.13093151543215115,0.9855241021178448,0.030526899462941556,-0.12630607210360212,0.9653570645329105,-0.12635311525504175,-0.01582776688828072,-0.04162092936727935,0.986679794957387
prs_up_cmp_prot[0],0.17801847100776538,-0.12226806513340215,-0.12219361824678358,-0.11663890395002381,-0.12226806513340215,-0.12226806513340215,0.6288140214952366,0.0062620023992996975,0.011064708985224622,0.017852727685855167,-0.12372731307465566,-0.12372731307465566,0.018264222464239203,0.026528329456098995,0.6077311657789912,0.011673406917009068,-0.12221050368413508,-0.12218776516882938,-0.12415907049096941,0.12237386131348674,-0.03292929064911273,-0.12217146842845722,-0.11687215520328557,1.0,0.8442572731007114,-0.11772386411288861,-0.006957124761506623,0.02274473832735437,-0.12232163818816946,0.021438528583250117,0.020995490156347912,0.011633384358655963,-0.11648806954584248
amp_mes,0.18142341079687255,-0.13664153269489746,-0.13660424400498522,-0.128724886784559,-0.13664153269489746,-0.13664153269489746,0.7018204130553085,0.003385998665672963,0.02145872254501972,0.019363152293311356,-0.1385017992239106,-0.1385017992239106,0.021831659154069778,0.029248442430704794,0.6520528275081987,0.010869693734095628,-0.1367499517855153,-0.13670991416593517,-0.13741938675933404,0.13687857619981553,-0.03636939755446839,-0.13654748795711794,-0.13093151543215115,0.8442572731007114,1.0,-0.13041658087523497,-0.006523707192058711,0.020535633161873852,-0.13675105711136723,0.01923649176760395,0.021073872347154892,0.008276660949342278,-0.12974735294939202
fup,-0.5242086420942393,0.9773230220306848,0.9772619474791181,0.9804851255113538,0.9773230220306848,0.9773230220306848,-0.09248363607464406,-0.10216830980560548,-0.09622854275327444,-0.12748733597180323,0.9802823952089784,0.9802823952089784,-0.0461307489111463,-0.14250202294246297,-0.10878002019057305,-0.16655215668204382,0.9774172110612066,0.9772998564487608,0.9797639071801143,-0.977360463888369,-0.22871256159684875,0.977377226124869,0.9855241021178448,-0.11772386411288861,-0.13041658087523497,1.0,0.026926119319845118,-0.13286445077107784,0.9772268729210686,-0.13321134661164646,-0.07572559544865815,-0.09061563423452991,0.9986592927288038
n,-0.007378095818595898,-0.015914600770518813,-0.015898462481855623,0.017390002210842387,-0.015914600770518813,-0.015914600770518813,-0.010634569713565429,0.20823420235829493,0.15294100882136735,0.048186074699732864,0.011497082460167583,0.011497082460167583,0.01073101591271172,0.08954241055208832,-0.004513871941985842,0.15299953279254036,-0.015575142674195536,-0.015797479303945327,-0.005723158943652476,0.01580980629329876,0.0113693118315437,-0.015547278557254686,0.030526899462941556,-0.006957124761506623,-0.006523707192058711,0.026926119319845118,1.0,0.7536800538861987,-0.016180196438970285,0.7520436422927894,0.22130946348698038,0.2187295113879167,0.026525988137596063
soi_main1,0.07425469427284305,-0.1577439783219433,-0.15762490933312084,-0.13866260904786695,-0.1577439783219433,-0.1577439783219433,0.015560302917545432,0.27709676349185125,0.20766338209617852,0.09395040605356769,-0.13793634040676717,-0.13793634040676717,0.01891455074988759,0.15300709016379088,0.0202015163986767,0.20709416810661704,-0.15738832222779067,-0.15759267469385002,-0.15240207115802573,0.15770839185995034,0.04373948342446121,-0.1576480059368279,-0.12630607210360212,0.02274473832735437,0.020535633161873852,-0.13286445077107784,0.7536800538861987,1.0,-0.15780368153960095,0.9952194235515289,0.35066051331383064,0.2979397149351867,-0.1322696955891811
prs_thr_down,-0.5818294248257133,0.9998141026934042,0.9998425151235131,0.9597053170592218,0.9998141026934042,0.9998141026934042,-0.09561094907298043,-0.12850365602743818,-0.11968223243260778,-0.14207498500159357,0.9929597069956554,0.9929597069956554,-0.0420114770956233,-0.16685006424808047,-0.11387082727626179,-0.19084461709864853,0.9998482032911641,0.9998392492629631,0.9934132788452008,-0.9997600818417931,-0.23349130658326123,0.9998454219444036,0.9653570645329105,-0.12232163818816946,-0.13675105711136723,0.9772268729210686,-0.016180196438970285,-0.15780368153960095,1.0,-0.15791229343335494,-0.1000653674961475,-0.11704142491425162,0.9783747049564065
soi_main1_tu,0.07347141813180345,-0.1577794022668403,-0.1576980676032472,-0.13914097110036194,-0.1577794022668403,-0.1577794022668403,0.013972237702748648,0.2766974796582643,0.20671754230189276,0.092687211107283,-0.13792842280888823,-0.13792842280888823,0.01689366846976699,0.15272655031927693,0.018704510575232893,0.20893304685429712,-0.15744163542198888,-0.1576272651204476,-0.15267184809164006,0.15765628242028412,0.044051999827762436,-0.15772241520862573,-0.12635311525504175,0.021438528583250117,0.01923649176760395,-0.13321134661164646,0.7520436422927894,0.9952194235515289,-0.15791229343335494,1.0,0.35209630115511437,0.29760064288088073,-0.132557044157687
soi_main1_chk_tu[0],0.0525591511367116,-0.09984672751601759,-0.0998140033175966,-0.11143619504617283,-0.09984672751601759,-0.09984672751601759,0.01930221665984073,0.4148154345779955,0.3851534490067063,-0.2567443131580003,-0.0545750664226255,-0.0545750664226255,-0.004487069770455367,-0.1925918317991733,0.01445550751642641,-0.05640505716975953,-0.09998901839508417,-0.10034452599371148,-0.11535979445475494,0.10050242792445994,0.046043236085908185,-0.10011124693164607,-0.01582776688828072,0.020995490156347912,0.021073872347154892,-0.07572559544865815,0.22130946348698038,0.35066051331383064,-0.1000653674961475,0.35209630115511437,1.0,0.6684196431883126,-0.07503788945617935
soi_main1_bas,0.06655403873363691,-0.11704625812827252,-0.11707301028990535,-0.14859310333949352,-0.11704625812827252,-0.11704625812827252,0.0015322148466437703,0.8058609960171335,0.08839166030023125,-0.3053883046034979,-0.04460542942111258,-0.04460542942111258,0.0027642209325599806,-0.15029228529090521,0.0013559671694533973,0.1767905992842968,-0.1168417921289721,-0.11704523653346471,-0.16114116746290258,0.11715424473705584,0.06889183132265159,-0.11684466045870429,-0.04162092936727935,0.011633384358655963,0.008276660949342278,-0.09061563423452991,0.2187295113879167,0.2979397149351867,-0.11704142491425162,0.29760064288088073,0.6684196431883126,1.0,-0.08786326755860334
fup_sp,-0.5250891598094234,0.9784364147571185,0.9784139987047417,0.9807945584746793,0.9784364147571185,0.9784364147571185,-0.09168382985174477,-0.09836659543724187,-0.09715589376447846,-0.1314712591178195,0.9817199737258556,0.9817199737258556,-0.04609794150858868,-0.14482920970352342,-0.10848032902586878,-0.16586730039715447,0.9785746633848059,0.9784488235656325,0.980440355277129,-0.9784245975316589,-0.23367091423747063,0.9785255142873934,0.986679794957387,-0.11648806954584248,-0.12974735294939202,0.9986592927288038,0.026525988137596063,-0.1322696955891811,0.9783747049564065,-0.132557044157687,-0.07503788945617935,-0.08786326755860334,1.0
