,Data Type,Count,Missing,Unique,Mean,Median,Std,Variance,Min,25%,75%,Max
time,float64,7056,0,7056,302.3950302073011,302.3970723058693,174.5714768723609,30475.200537397235,0.0894774076606381,151.24303057741474,453.54630025710696,604.6978504958953
prs_bpa,float64,7056,0,3,982.1546050672757,982.0751659418632,0.3499722760314961,0.12248059399066571,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
prs_sp_bpa,float64,7056,0,3,982.1546050672757,982.0751659418632,0.3499722760314961,0.12248059399066571,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
prs_thr_up,float64,7056,0,3,982.1549106023734,982.0751659418632,0.3503731472715722,0.12276134232898683,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
prs_tur_down,float64,7056,0,3,982.1547578348247,982.0751659418632,0.3501728023434405,0.12262099150105825,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
fup_mes,float64,7056,0,221,8.046148043295474,8.044433592053101,0.20808104793432242,0.04329772250944578,7.17163085786221,7.904052732707712,8.184814451398488,8.856201170006866
prs_thr_up_sp,float64,7056,0,3,982.1546050672757,982.0751659418632,0.3499722760314961,0.12248059399066571,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
soi_main1_chk_tu[1],float64,7056,0,1635,2.849909901052093,2.859375000000014,0.011886360737079238,0.0001412855715719789,2.79303715967307,2.835937500000014,2.859375000000014,2.859375000000014
soi_main1_chk_tu[4],float64,7056,0,1424,2.8526457856254455,2.859375000000014,0.010405549808284054,0.00010827546681268034,2.812500000000014,2.8398874231921134,2.859375000000014,2.859375000000014
prs_eg[0],float64,7056,0,6903,2131.382899848655,2131.393124132993,4.309113176471748,18.568456367642444,2115.802583976103,2128.287401595273,2134.402316734406,2146.930462869525
prs_cmpr_up,float64,7056,0,1169,982.1543554130426,982.0751659418632,0.3084261248560552,0.09512667449372295,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
prs_eg_mes[0],float64,7056,0,6903,2131.382899848655,2131.393124132993,4.309113176471748,18.568456367642444,2115.802583976103,2128.287401595273,2134.402316734406,2146.930462869525
soi_main1_chk_tu[2],float64,7056,0,1417,2.852674891363462,2.859375000000014,0.010349958886042152,0.0001071216489427629,2.79693421325834,2.839902145977141,2.859375000000014,2.859375000000014
soi_main1_chk_tu[5],float64,7056,0,1246,2.854279427866974,2.859375000000014,0.009236309373967775,8.530941085164499e-05,2.812500000000014,2.8554633542800367,2.859375000000014,2.859375000000014
soi_main1_chk_tu[3],float64,7056,0,678,2.857575625010878,2.859375000000014,0.005623628558547917,3.162519816451573e-05,2.835937500000014,2.859375000000014,2.859375000000014,2.859375000000014
poil,float64,7056,0,5655,6848.305612654187,6849.2612225092125,2.509053277247691,6.295348348067377,6839.570323873173,6845.175492370196,6849.956018159049,6856.753971617293
map,float64,7056,0,1169,982.1585307954158,982.0751659418632,0.27394557920386114,0.07504618036533896,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
pfu_mes,float64,7056,0,7032,8.033202693378804,8.034168993316342,0.14624958805102484,0.021388942005094464,7.394749705361357,7.936320647986178,8.131051816845345,8.511262168187278
egbp_mes[0],float64,7056,0,6903,2106.257910750254,2106.222237445255,3.9046435246937166,15.24624105493257,2093.663546710653,2103.5655989993984,2108.9718914539962,2120.290289247161
prs_up_cmp_prot[0],float64,7056,0,1169,982.159003442627,982.0751659418632,0.28448555515260326,0.08093203109048487,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
prs_bpa_dif,float64,7056,0,1169,-12.521618924399133,-12.43762874799394,0.28415106127414463,0.08074182562322268,-13.51555657282037,-12.43762874799394,-12.43762874799394,-11.35970092316751
prs_cmpr_down,float64,7056,0,1169,982.1591561891116,982.0751659418632,0.28472982454250345,0.08107107298400479,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
amp_mes,float64,7056,0,1169,982.1582437503195,982.0751659418632,0.2808972759594204,0.07890327964142275,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
pfu_l_mes,float64,7056,0,6056,4630.936163090629,4644.593915064088,95.40187445703003,9101.517649914918,4261.525480382603,4567.724763419964,4701.516686372535,4875.926762319129
map_mes,float64,7056,0,6116,1589.7759500562404,1589.6949735665105,1.6933755328960123,2.8675206954108536,1583.724727244984,1589.0869982423558,1590.4707644950186,1595.55412380621
prs_thr_down,float64,7056,0,1354,982.1565591834051,982.0751659418632,0.2912089095043934,0.08480262897473798,980.9972381170368,982.0751659418632,982.0751659418632,983.1530937666896
fup,float64,7056,0,6735,7.998029074694238,7.99854323845363,0.04141643286316713,0.0017153209111092302,7.776971437402707,7.971976085859627,8.024800771789371,8.144765629242487
soi_main1_tu,float64,7056,0,1446,2.852427947871746,2.859375000000014,0.010650114693061943,0.00011342494297537391,2.791757555467496,2.846164540622083,2.859375000000014,2.859375000000014
soi_main1,float64,7056,0,1451,2.852409376817182,2.859375000000014,0.010628263059049967,0.00011295997565236618,2.791757555467496,2.8459940824681844,2.859375000000014,2.859375000000014
soi_main1_chk_tu[0],float64,7056,0,1957,2.8480388606826064,2.8541628314274137,0.012587740824947163,0.00015845121907604148,2.790629034696294,2.835937500000014,2.859375000000014,2.859375000000014
n,float64,7056,0,5334,1399.838123139969,1400.0,2.059124863622482,4.239995203988305,1393.229978066558,1398.2374064086657,1401.4409511670447,1406.078224124173
soi_main1_bas,float64,7056,0,2326,2.8491364822063523,2.8550917944602983,0.011726742235552768,0.00013751648345909715,2.793320905659888,2.835937500000014,2.859375000000014,2.859375000000014
