,time,prs_sp_bpa,prs_bpa,prs_thr_up_sp,prs_tur_down,prs_thr_up,fup_mes,prs_cmpr_up,poil,prs_eg_mes[0],prs_eg[0],soi_main1_chk_tu[1],soi_main1_chk_tu[3],soi_main1_chk_tu[5],soi_main1_chk_tu[2],soi_main1_chk_tu[4],map,amp_mes,prs_cmpr_down,map_mes,prs_up_cmp_prot[0],egbp_mes[0],prs_bpa_dif,pfu_mes,pfu_l_mes,n,prs_thr_down,soi_main1,soi_main1_tu,soi_main1_chk_tu[0],fup,fup_sp,soi_main1_bas
soi_main1_chk_tu[4],-0.5890215251344276,0.9667670690110248,0.9667670690110248,0.9667670690110248,-0.14447932537827504,0.9674739411656635,-0.023950079696156562,-0.15728668829495443,-0.00856599595141489,0.8611206648254744,0.8611206648254744,0.9998899260091159,0.9999942733328216,0.999993204971792,0.9999859929725552,1.0,0.9648992304929549,-0.17454828512743453,0.9645422170024541,0.9669245127103668,-0.17474668123606657,0.8702873864085802,-0.9624820677338346,-0.061062417926326475,-0.017721510114237136,0.011234756118895487,0.9654012057540116,0.034922144559000855,0.999876868642505,0.9998985770236252,0.021129916465971055,0.050294816492208,0.04130234846349645
map,-0.6932128439732002,0.9978332357171213,0.9978332357171213,0.9978332357171213,-0.16968185831880975,0.9984532194727376,-0.02330808420483941,-0.18870744644883522,-0.006983351053645118,0.8739244098217461,0.8739244098217461,0.9647564177333712,0.9648805864374544,0.9649444367871954,0.964905427386461,0.9648992304929549,1.0,-0.21180667107811493,0.999670347603154,0.9982901877347283,-0.21088310806825383,0.8850536234875326,-0.9972290529566896,-0.06311347349159367,-0.010600208320342508,0.00795337636059232,0.9971812222084069,0.032302565879326235,0.9646724645359694,0.964800296019071,0.02119976929554896,0.05397005478771736,0.04581700056830796
amp_mes,0.3487404515120746,-0.2112489654818736,-0.2112489654818736,-0.2112489654818736,0.7332384535602079,-0.21084450456938156,0.005103408372267879,0.6870365584726881,0.008169547929440892,-0.18339206597125055,-0.18339206597125055,-0.17431289921752902,-0.17456796703384042,-0.17454337999225583,-0.17457077905333368,-0.17454828512743453,-0.21180667107811493,1.0,-0.21148077619524366,-0.21152943623070458,0.8526976288578436,-0.18895569628025874,0.21130698588209434,0.025147571642763905,-0.03495377341897088,-0.006540296405053957,-0.21204466037836667,-0.00829185671724455,-0.17430085124995615,-0.17431812366848695,0.009494054447100947,-0.001979941992201198,-0.003909557937174827
prs_cmpr_down,-0.6930920678445391,0.9976994324007465,0.9976994324007465,0.9976994324007465,-0.16943991565420485,0.9981757556434425,-0.02411217829839135,-0.18842595337408993,-0.00767703931254039,0.8736868978073334,0.8736868978073334,0.9643950638228189,0.9645222182591068,0.9645858321566447,0.9645463113528396,0.9645422170024541,0.999670347603154,-0.21148077619524366,1.0,0.9979581998816824,-0.21044636532843483,0.8846199866869598,-0.9976694728509767,-0.06225736437016404,-0.01267298374182236,0.007718276504234495,0.9969741920327658,0.03214308303153518,0.9643128451567703,0.9644382169299565,0.0222567250757569,0.05410192005689754,0.045516478537014654
map_mes,-0.6924354279693649,0.9975185163065979,0.9975185163065979,0.9975185163065979,-0.16914289182640285,0.998078941278996,-0.021978038186608803,-0.1886191934304642,-0.007855591059940246,0.8741055614633763,0.8741055614633763,0.9667917440855739,0.9669188725447477,0.9669764902391612,0.9669527114640244,0.9669245127103668,0.9982901877347283,-0.21152943623070458,0.9979581998816824,1.0,-0.21089299234073386,0.8869117879444324,-0.9955353561007011,-0.06411143399415511,-0.01025550940106993,0.008698402891817109,0.9970022797686228,0.03294159264368775,0.9667050988638208,0.9668373420838752,0.021316898118180074,0.053367489767803485,0.045808982168031843
prs_up_cmp_prot[0],0.3460327959635239,-0.20961584575448583,-0.20961584575448583,-0.20961584575448583,0.6686646567076802,-0.20942025469823178,0.009739534103894847,0.6511683627618151,-0.0014050259652576779,-0.18598242801918205,-0.18598242801918205,-0.1746590483092873,-0.17473947258223255,-0.17478302610789012,-0.17474741486206324,-0.17474668123606657,-0.21088310806825383,0.8526976288578436,-0.21044636532843483,-0.21089299234073386,1.0,-0.1851558068934843,0.21011692756734637,0.018809416667717144,-0.04035100407907494,-0.000723920751667778,-0.21093553405314222,-0.0021929511326777037,-0.1745731112742505,-0.1746355484507499,0.007850479906653869,-0.013588787837767851,-0.017910542695709776
egbp_mes[0],-0.6076943959287548,0.8857960023394515,0.8857960023394515,0.8857960023394515,-0.15020158288459112,0.8865779722680188,0.23082628461267352,-0.16875838158933262,0.00125359800879201,0.5794460067710262,0.5794460067710262,0.8715233168166769,0.871332213086829,0.8698843989865506,0.872296414839265,0.8702873864085802,0.8850536234875326,-0.18895569628025874,0.8846199866869598,0.8869117879444324,-0.1851558068934843,1.0,-0.8823491446544026,-0.17665129185965497,-0.04926682003915932,-0.020151044116086918,0.884516362480362,-0.005484998827935396,0.8708165233294627,0.8706273534859813,0.011457158938700897,-0.33239555228357665,-0.2563482937263927
prs_bpa_dif,0.6911771174933772,-0.9969897011365498,-0.9969897011365498,-0.9969897011365498,0.16913205613248883,-0.9959690917573579,0.02261684470675303,0.18797773499684742,0.009693010651290994,-0.8723340347026707,-0.8723340347026707,-0.9622935457183732,-0.9624608745634737,-0.9625224122273682,-0.9624792372254142,-0.9624820677338346,-0.9972290529566896,0.21130698588209434,-0.9976694728509767,-0.9955353561007011,0.21011692756734637,-0.8823491446544026,1.0,0.057977276697342914,0.026740904147021037,-0.00804509675946219,-0.9946706704910873,-0.03181225444536291,-0.9622185087885349,-0.96233949042369,-0.028913604333157587,-0.054703085113636675,-0.045747189106550096
pfu_mes,0.04268825452598595,-0.06171952197504775,-0.06171952197504775,-0.06171952197504775,0.014914365616040327,-0.0637420192883216,-0.35656616858767104,0.020763990341205664,0.008558257546968057,0.0908982758229041,0.0908982758229041,-0.059674484854626716,-0.0616209667009042,-0.059564043879739535,-0.06186701619406741,-0.061062417926326475,-0.06311347349159367,0.025147571642763905,-0.06225736437016404,-0.06411143399415511,0.018809416667717144,-0.17665129185965497,0.057977276697342914,1.0,-0.00628500548641548,0.05204599543577806,-0.06360053170825997,0.07155377854211892,-0.0602342570070306,-0.058995251950443785,0.00959895574924438,0.27600588430160167,0.4330429155376057
pfu_l_mes,-0.03770474192799696,-0.01765335542477097,-0.01765335542477097,-0.01765335542477097,-0.04788307782417361,-0.01187801558925027,-0.09143514190406035,-0.03360163582165976,-0.0012828869498037526,0.029994677655232706,0.029994677655232706,-0.01790123075929516,-0.017886677925164157,-0.01758347089051802,-0.01808065341697212,-0.017721510114237136,-0.010600208320342508,-0.03495377341897088,-0.01267298374182236,-0.01025550940106993,-0.04035100407907494,-0.04926682003915932,0.026740904147021037,-0.00628500548641548,1.0,-0.014733555235228553,-0.009324332948220779,-0.0024406638034387387,-0.017943272872681208,-0.017827909193739902,-0.0036091601822531454,0.07448090335978477,0.08717317912182522
n,-0.009503744356396707,0.008856609858156518,0.008856609858156518,0.008856609858156518,0.0010267903946622923,0.008731863504123697,-0.053284910742540596,-0.0029893485246419303,-0.011870819517659672,0.06131633973841912,0.06131633973841912,0.011071271464492586,0.011105059902730977,0.011525217812073872,0.010903750430568205,0.011234756118895487,0.00795337636059232,-0.006540296405053957,0.007718276504234495,0.008698402891817109,-0.000723920751667778,-0.020151044116086918,-0.00804509675946219,0.05204599543577806,-0.014733555235228553,1.0,0.005673480703090761,0.8543677445721476,0.013367463328504421,0.011448406435460972,0.02136131303994948,0.12394110409181537,0.13533709020920023
prs_thr_down,-0.6890646487997604,0.9965990763490653,0.9965990763490653,0.9965990763490653,-0.17006175564536294,0.9972471538948375,-0.02225465897343593,-0.18832253263659293,-0.00862437210113954,0.8729646968891007,0.8729646968891007,0.9652535056721142,0.9653903233876767,0.9654428260655382,0.965412141777799,0.9654012057540116,0.9971812222084069,-0.21204466037836667,0.9969741920327658,0.9970022797686228,-0.21093553405314222,0.884516362480362,-0.9946706704910873,-0.06360053170825997,-0.009324332948220779,0.005673480703090761,1.0,0.030229461327144734,0.9651590422746261,0.965297577151816,0.022522282670448344,0.05289239210947708,0.0449637833527528
soi_main1,-0.024433899809837116,0.03284422349608418,0.03284422349608418,0.03284422349608418,-0.004318221354247243,0.033003103689313286,-0.06397069523921275,-0.007149846565655634,-0.01113912913965649,0.087463569437031,0.087463569437031,0.03483602502470776,0.03473977478060587,0.0353017268492237,0.034489594130179387,0.034922144559000855,0.032302565879326235,-0.00829185671724455,0.03214308303153518,0.03294159264368775,-0.0021929511326777037,-0.005484998827935396,-0.03181225444536291,0.07155377854211892,-0.0024406638034387387,0.8543677445721476,0.030229461327144734,1.0,0.03736994850777147,0.035440946653552366,0.0011668867538947073,0.14584573159682204,0.17981835115013245
soi_main1_tu,-0.5889411157802501,0.9665118835498228,0.9665118835498228,0.9665118835498228,-0.14436074997895834,0.9672502410301856,-0.023240714611050966,-0.1571076092145538,-0.008405599853370587,0.8603919665405934,0.8603919665405934,0.9999421248418514,0.9998769520017963,0.9998773620687577,0.9998743158451984,0.999876868642505,0.9646724645359694,-0.17430085124995615,0.9643128451567703,0.9667050988638208,-0.1745731112742505,0.8708165233294627,-0.9622185087885349,-0.0602342570070306,-0.017943272872681208,0.013367463328504421,0.9651590422746261,0.03736994850777147,1.0,0.9999231222635329,0.021042912975894806,0.0493939886677499,0.04170984256188742
soi_main1_chk_tu[0],-0.5890048519286117,0.9666519331266276,0.9666519331266276,0.9666519331266276,-0.1442657695514254,0.9673887177613403,-0.023628284598074898,-0.15700061764365492,-0.00844299024019394,0.8608858690004412,0.8608858690004412,0.9999704227283586,0.9998986045731779,0.9999048461302387,0.9998950041028362,0.9998985770236252,0.964800296019071,-0.17431812366848695,0.9644382169299565,0.9668373420838752,-0.1746355484507499,0.8706273534859813,-0.96233949042369,-0.058995251950443785,-0.017827909193739902,0.011448406435460972,0.965297577151816,0.035440946653552366,0.9999231222635329,1.0,0.021314313351926267,0.05002818017740591,0.043181421923547576
fup,-0.02082942541543565,0.023693569168927103,0.023693569168927103,0.023693569168927103,-0.0006600273046700574,0.020860123430043342,-0.000617331368444755,0.004648950043649261,-0.01862076472706611,0.03310749005002173,0.03310749005002173,0.02114333560824608,0.021065270660834676,0.02113849300652273,0.021023666993505358,0.021129916465971055,0.02119976929554896,0.009494054447100947,0.0222567250757569,0.021316898118180074,0.007850479906653869,0.011457158938700897,-0.028913604333157587,0.00959895574924438,-0.0036091601822531454,0.02136131303994948,0.022522282670448344,0.0011668867538947073,0.021042912975894806,0.021314313351926267,1.0,0.029843264445058696,0.026977931188108543
fup_sp,-0.06358412077019672,0.05066468007455818,0.05066468007455818,0.05066468007455818,-0.0056157514753304525,0.050180905928528766,-0.5101635130495461,-0.009987067058854255,-0.017951761383458824,0.4424293533657328,0.4424293533657328,0.04782438805247859,0.048221808396765875,0.0522181592326445,0.04697253467499106,0.050294816492208,0.05397005478771736,-0.001979941992201198,0.05410192005689754,0.053367489767803485,-0.013588787837767851,-0.33239555228357665,-0.054703085113636675,0.27600588430160167,0.07448090335978477,0.12394110409181537,0.05289239210947708,0.14584573159682204,0.0493939886677499,0.05002818017740591,0.029843264445058696,1.0,0.7621752629505589
soi_main1_bas,-0.050257525782343784,0.0442954848371657,0.0442954848371657,0.0442954848371657,-0.004656088330332596,0.04370232277382969,-0.39636102211722757,-0.0030510981138625313,-0.008103598074734002,0.38525773118508255,0.38525773118508255,0.04100838816137549,0.03995246834253636,0.043842338065495035,0.03902149469607155,0.04130234846349645,0.04581700056830796,-0.003909557937174827,0.045516478537014654,0.045808982168031843,-0.017910542695709776,-0.2563482937263927,-0.045747189106550096,0.4330429155376057,0.08717317912182522,0.13533709020920023,0.0449637833527528,0.17981835115013245,0.04170984256188742,0.043181421923547576,0.026977931188108543,0.7621752629505589,1.0
