,Data Type,Count,Missing,Unique,Mean,Median,Std,Variance,Min,25%,75%,Max
time,float64,10536,0,10536,632.2015948006107,632.2020739641629,365.0497308879248,133261.3060213463,0.0186854549209698,316.09868433260806,948.3003711930296,1264.395685536303
prs_sp_bpa,float64,10536,0,246,1227.673412185517,1226.516029602503,14.673848192799877,215.32182078533623,1206.201235980774,1215.156328679332,1231.719104295415,1259.600122072175
prs_bpa,float64,10536,0,246,1227.673412185517,1226.516029602503,14.673848192799877,215.32182078533623,1206.201235980774,1215.156328679332,1231.719104295415,1259.600122072175
prs_thr_up_sp,float64,10536,0,246,1227.673412185517,1226.516029602503,14.673848192799877,215.32182078533623,1206.201235980774,1215.156328679332,1231.719104295415,1259.600122072175
prs_tur_down,float64,10536,0,3,982.4766265326587,982.0751659418632,0.5245284209531984,0.27513006438765575,980.9972381170368,982.0751659418632,983.1530937666896,983.1530937666896
prs_thr_up,float64,10536,0,239,1227.582003011948,1226.516029602503,14.658469603880189,214.87073112787942,1206.201235980774,1215.156328679332,1231.573998626688,1259.600122072175
fup_mes,float64,10536,0,319,5.64313988360195,5.645751951934081,0.4282009695064766,0.1833560702862865,4.406738280320439,5.303955077006179,6.011962889356831,6.530761717372396
prs_cmpr_up,float64,10536,0,4475,982.4724719606896,982.254432581046,0.45334793971657456,0.20552435444526293,981.1740946444248,982.0751659418632,982.9737839908962,984.051644946724
poil,float64,10536,0,8900,6848.167713523711,6849.017163178182,2.5454083948882484,6.47910389676757,6839.205255094254,6845.14779240202,6849.848074525462,6855.92549096443
prs_eg_mes[0],float64,10536,0,10507,1453.2517964229905,1450.9200862511025,18.56898893166335,344.80734994423597,1412.847817995475,1440.0777755947838,1466.2078418732572,1498.538117003185
prs_eg[0],float64,10536,0,10507,1453.2517964229905,1450.9200862511025,18.56898893166335,344.80734994423597,1412.847817995475,1440.0777755947838,1466.2078418732572,1498.538117003185
soi_main1_chk_tu[1],float64,10536,0,2421,-0.981896888448258,0.6328125000000142,6.824665825320777,46.576063627301316,-11.38671647916895,-6.375,0.6796875000000142,9.703125
soi_main1_chk_tu[3],float64,10536,0,2748,-0.9884849703699031,0.6328125000000142,6.82423760803894,46.570218930973034,-11.390625,-6.375,0.6796875000000142,9.699220219997729
soi_main1_chk_tu[5],float64,10536,0,2860,-0.9789021994030028,0.6328125000000142,6.825227220358952,46.583726609528796,-11.3671875,-6.375,0.6796875000000142,9.703125
soi_main1_chk_tu[2],float64,10536,0,2871,-0.9797132144754747,0.6328125000000142,6.82451351037132,46.57398465324067,-11.390625,-6.375,0.6796875000000142,9.703125
soi_main1_chk_tu[4],float64,10536,0,2548,-0.9825935728956768,0.6328125000000142,6.8252394412585815,46.58389343051176,-11.390625,-6.375,0.6796875000000142,9.703125
map,float64,10536,0,8713,1226.4782078148403,1225.3514809407757,14.73138227214942,217.0136236481982,1204.667184291615,1213.9913413026904,1229.998565651942,1254.87485737217
amp_mes,float64,10536,0,4477,982.4778370893504,982.4338268826259,0.4057371884430407,0.1646226660856635,981.351284165709,982.0751659418632,982.7943956111762,983.870419226081
prs_cmpr_down,float64,10536,0,8746,1226.516382365014,1225.353470614078,14.732894189036898,217.0581711853572,1204.570655381257,1214.02247577529,1230.0796931386526,1257.872405441795
map_mes,float64,10536,0,7670,1227.1329982250475,1225.686854352636,14.852373824822804,220.59300823228156,1206.53290608072,1213.9939661472176,1231.7398001376969,1256.532173647669
prs_up_cmp_prot[0],float64,10536,0,4529,982.4762039375823,982.433848149304,0.40442838809919973,0.16356232110051694,981.351284165709,982.0751659418632,982.7943512672739,983.5144754612857
egbp_mes[0],float64,10536,0,10484,1441.1017685927627,1438.3457551457586,17.719771706839552,313.9903093425115,1402.677196384547,1428.5038224564964,1452.9495095447337,1485.989809313568
prs_bpa_dif,float64,10536,0,8780,-254.54132491028258,-253.22995248268631,14.76057248317932,217.8745000311905,-287.5022634277063,-258.2575297075698,-242.0362554360233,-232.3626749128014
pfu_mes,float64,10536,0,10520,5.651059258681849,5.6432828393754075,0.39652525994124016,0.15723228177146806,4.56322885170368,5.334804205404852,6.012042053202363,6.437801907533459
pfu_l_mes,float64,10536,0,10340,3809.4670539979647,3801.5091724955814,74.23480282142347,5510.805949935622,3615.589671051826,3754.529242450886,3862.435068924286,4049.946744741336
n,float64,10536,0,9916,999.472622425754,999.2416428736723,3.5708155860891226,12.750723949857004,990.3715995974133,996.3254253822369,1002.5432366527642,1009.827655856942
prs_thr_down,float64,10536,0,10477,1229.0074955315054,1228.1837138477365,14.725411575316079,216.83774606245277,1206.94603796442,1216.505878868425,1233.320646000453,1259.931792172122
soi_main1,float64,10536,0,5281,0.6477923064899511,0.6363786611858908,0.019143700671084323,0.0003664812753840744,0.6093750000000142,0.6328125000000142,0.6642993116801316,0.7031250000000142
soi_main1_tu,float64,10536,0,5299,-0.9829324059437315,0.6328125000000142,6.824622776079808,46.57547603578727,-11.390625,-6.375,0.6762125222889741,9.703125
soi_main1_chk_tu[0],float64,10536,0,2816,-0.9790681982680374,0.6328125000000142,6.824149685992436,46.569018936830666,-11.39006359463179,-6.375,0.6796875000000142,9.703125
fup,float64,10536,0,10435,5.519544115929669,5.525817058657544,0.09755033724298465,0.009516068296220037,5.20349697619971,5.4502136154119345,5.593175691155119,5.785603648519757
fup_sp,float64,10536,0,1481,5.52384109439011,5.501790306541912,0.03094568987505542,0.0009576357218431075,5.49926757696498,5.49926757696498,5.54809570195468,5.624389647251086
soi_main1_bas,float64,10536,0,3901,0.6504227127379144,0.6328125000000142,0.021913857928641832,0.00048021716931669853,0.6093750000000142,0.6328125000000142,0.6723647462181519,0.7031250000000142
